MUNICIPIO_CODIGO;ANO;MES;TIPO_EQP;TOTAL_EQUIPES
110094;2013;12;1;1
110094;2013;12;4;1
110094;2014;12;1;2
110094;2015;12;1;2
110094;2016;12;1;1
110094;2017;12;1;2
110094;2018;12;1;1
110094;2019;12;1;2
110094;2020;12;70;3
110094;2021;12;70;4
110094;2022;12;70;4
110100;2013;12;1;2
110100;2014;12;1;2
110100;2015;12;1;2
110100;2016;12;1;4
110100;2017;12;1;4
110100;2018;12;1;4
110100;2019;12;1;4
110100;2020;12;70;4
110100;2021;12;70;4
110100;2022;12;70;4
110110;2013;12;4;1
110110;2014;12;4;1
110110;2015;12;4;1
110110;2016;12;4;1
110110;2017;12;4;1
110110;2018;12;4;1
110110;2020;12;70;3
110110;2021;12;70;3
110110;2022;12;70;3
110120;2013;12;1;1
110120;2013;12;4;1
110120;2014;12;1;2
110120;2015;12;1;2
110120;2016;12;1;2
110120;2017;12;4;1
110120;2018;12;1;1
110120;2018;12;4;1
110120;2019;12;1;3
110120;2020;12;1;1
110120;2020;12;70;3
110120;2021;12;70;3
110120;2022;12;70;3
110130;2013;12;1;1
110130;2013;12;4;1
110130;2014;12;1;2
110130;2014;12;4;1
110130;2015;12;1;2
110130;2015;12;4;1
110130;2016;12;1;2
110130;2016;12;4;1
110130;2017;12;1;2
110130;2017;12;4;1
110130;2018;12;1;2
110130;2018;12;4;1
110130;2019;12;1;1
110130;2019;12;4;1
110130;2020;12;70;4
110130;2021;12;70;4
110130;2022;12;70;4
110140;2013;12;1;3
110140;2013;12;4;4
110140;2014;12;1;4
110140;2014;12;4;2
110140;2015;12;1;4
110140;2015;12;4;1
110140;2016;12;1;4
110140;2016;12;4;1
110140;2017;12;1;3
110140;2017;12;4;3
110140;2018;12;1;4
110140;2018;12;4;1
110140;2019;12;1;4
110140;2019;12;4;1
110140;2020;12;70;5
110140;2021;12;70;6
110140;2022;12;70;6
110140;2022;12;76;1
110143;2013;12;1;1
110143;2013;12;4;1
110143;2014;12;1;1
110143;2014;12;4;1
110143;2015;12;1;1
110143;2015;12;4;1
110143;2016;12;1;1
110143;2016;12;4;1
110143;2017;12;1;1
110143;2018;12;1;2
110143;2019;12;1;1
110143;2020;12;70;2
110143;2021;12;70;2
110143;2022;12;70;2
110145;2013;12;1;1
110145;2013;12;4;1
110145;2014;12;1;1
110145;2015;12;1;1
110145;2016;12;1;1
110145;2017;12;1;1
110145;2018;12;1;1
110145;2019;12;1;2
110145;2020;12;70;3
110145;2021;12;70;2
110145;2022;12;70;3
110146;2020;12;70;1
110146;2021;12;70;1
110146;2022;12;70;1
110147;2014;12;1;1
110147;2015;12;1;2
110147;2016;12;1;1
110147;2017;12;1;1
110147;2018;12;4;1
110147;2019;12;4;1
110147;2020;12;70;2
110147;2021;12;70;2
110147;2022;12;70;2
110148;2013;12;4;1
110148;2013;12;30;1
110148;2014;12;4;1
110148;2014;12;30;1
110148;2015;12;4;1
110148;2015;12;30;1
110148;2016;12;1;2
110148;2017;12;1;2
110148;2018;12;1;1
110148;2019;12;1;1
110148;2020;12;70;2
110148;2021;12;70;2
110148;2022;12;70;2
110149;2013;12;1;3
110149;2014;12;1;5
110149;2015;12;1;5
110149;2016;12;1;5
110149;2017;12;1;5
110149;2018;12;1;4
110149;2018;12;4;1
110149;2019;12;1;5
110149;2020;12;70;8
110149;2021;12;70;8
110149;2022;12;70;8
110150;2013;12;4;1
110150;2014;12;1;2
110150;2015;12;1;1
110150;2016;12;1;1
110150;2017;12;1;1
110150;2017;12;4;1
110150;2018;12;1;3
110150;2019;12;1;2
110150;2020;12;70;4
110150;2021;12;70;4
110150;2022;12;70;4
110155;2015;12;1;2
110155;2016;12;1;2
110155;2017;12;1;1
110155;2019;12;1;2
110155;2020;12;70;2
110155;2021;12;70;2
110155;2022;12;70;2
110160;2013;12;1;4
110160;2014;12;1;4
110160;2015;12;1;4
110160;2016;12;1;4
110160;2017;12;1;4
110160;2018;12;1;4
110160;2019;12;1;4
110160;2020;12;70;5
110160;2021;12;70;5
110160;2022;12;70;5
110170;2013;12;1;2
110170;2013;12;4;1
110170;2014;12;1;3
110170;2014;12;4;1
110170;2015;12;1;2
110170;2016;12;1;2
110170;2017;12;1;2
110170;2018;12;1;2
110170;2019;12;1;2
110170;2020;12;70;3
110170;2021;12;70;3
110170;2022;12;70;3
110175;2013;12;1;1
110175;2013;12;4;1
110175;2014;12;1;1
110175;2014;12;4;1
110175;2015;12;1;1
110175;2015;12;4;1
110175;2016;12;1;1
110175;2016;12;4;1
110175;2017;12;1;1
110175;2017;12;4;1
110175;2018;12;1;1
110175;2018;12;4;1
110175;2019;12;1;1
110175;2019;12;4;1
110175;2020;12;70;3
110175;2021;12;70;3
110175;2022;12;70;4
110180;2013;12;1;1
110180;2013;12;4;1
110180;2014;12;1;2
110180;2014;12;4;1
110180;2015;12;1;2
110180;2015;12;4;1
110180;2016;12;1;2
110180;2016;12;4;1
110180;2017;12;1;2
110180;2018;12;1;1
110180;2018;12;4;1
110180;2019;12;1;2
110180;2020;12;70;3
110180;2021;12;70;3
110180;2022;12;70;3
120001;2020;12;70;6
120001;2021;12;70;6
120001;2022;12;70;6
120005;2020;12;70;3
120005;2021;12;70;3
120005;2022;12;70;3
120010;2013;12;4;1
120010;2014;12;4;1
120010;2020;12;70;9
120010;2021;12;70;9
120010;2022;12;70;9
120013;2013;12;1;1
120013;2013;12;12;1
120013;2014;12;1;1
120013;2015;12;1;1
120013;2016;12;1;1
120013;2017;12;1;1
120013;2018;12;1;1
120013;2019;12;1;1
120013;2020;12;70;4
120013;2021;12;70;4
120013;2022;12;70;4
120017;2013;12;1;1
120017;2013;12;4;1
120017;2014;12;1;2
120017;2014;12;4;1
120017;2015;12;1;2
120017;2015;12;4;1
120017;2016;12;1;1
120017;2016;12;4;1
120017;2017;12;1;1
