MUNICIPIO_CODIGO;MES_ANO;CAUSABAS;TOTAL_OBITOS
130420.0;11-2014;F10;1
130423.0;06-2014;F10;1
140010.0;04-2014;F10;1
150010.0;11-2014;F10;1
150020.0;01-2014;F19;1
150050.0;05-2014;F10;1
150060.0;03-2014;F10;1
150080.0;10-2014;F12;1
150130.0;12-2014;F10;1
150140.0;01-2014;F10;1
150140.0;02-2014;F10;1
150140.0;04-2014;F10;1
150140.0;05-2014;F10;2
150140.0;06-2014;F10;2
150140.0;06-2014;F19;1
150140.0;07-2014;F10;1
150140.0;08-2014;F10;2
150140.0;09-2014;F10;2
150140.0;10-2014;F10;1
150140.0;12-2014;F10;1
150170.0;07-2014;F10;1
150180.0;04-2014;F10;1
150180.0;07-2014;F10;1
150240.0;02-2014;F10;2
150240.0;03-2014;F10;1
150240.0;08-2014;F10;1
150240.0;09-2014;F10;2
150240.0;10-2014;F10;1
150270.0;01-2014;F10;1
150270.0;12-2014;F10;1
150293.0;06-2014;F10;1
150293.0;11-2014;F10;2
150307.0;06-2014;F19;1
150307.0;08-2014;F10;1
150309.0;09-2014;F10;1
150345.0;04-2014;F10;1
150360.0;01-2014;F10;1
150360.0;04-2014;F10;1
150360.0;05-2014;F10;1
150360.0;09-2014;F10;1
150370.0;09-2014;F10;1
150390.0;04-2014;F10;1
150410.0;11-2014;F10;1
150420.0;03-2014;F10;2
150420.0;04-2014;F10;1
150420.0;06-2014;F14;1
150420.0;07-2014;F10;1
150420.0;10-2014;F10;1
150430.0;06-2014;F10;1
150430.0;07-2014;F10;1
150442.0;04-2014;F10;1
150442.0;06-2014;F10;1
150445.0;06-2014;F10;1
150445.0;11-2014;F10;1
150530.0;06-2014;F10;1
150548.0;02-2014;F10;1
150548.0;06-2014;F10;1
150550.0;05-2014;F19;1
150550.0;12-2014;F19;1
150553.0;02-2014;F10;1
150553.0;11-2014;F10;2
150553.0;11-2014;F19;1
150553.0;12-2014;F10;1
150613.0;04-2014;F10;1
150618.0;07-2014;F10;1
150630.0;02-2014;F10;1
150650.0;05-2014;F10;1
150650.0;06-2014;F10;1
150650.0;10-2014;F10;1
150745.0;03-2014;F14;1
150775.0;03-2014;F10;1
150830.0;05-2014;F10;1
160030.0;01-2014;F10;1
160030.0;03-2014;F10;1
160030.0;05-2014;F10;1
160030.0;06-2014;F10;2
160030.0;08-2014;F10;1
160060.0;05-2014;F10;1
170035.0;05-2014;F10;1
170210.0;03-2014;F10;2
170210.0;05-2014;F10;2
170210.0;06-2014;F10;1
170210.0;07-2014;F10;2
170220.0;01-2014;F10;1
170220.0;03-2014;F10;1
170220.0;10-2014;F10;1
170220.0;11-2014;F10;1
170240.0;04-2014;F10;1
170240.0;10-2014;F10;1
170255.0;04-2014;F10;1
170330.0;08-2014;F10;1
170460.0;05-2014;F10;1
170550.0;01-2014;F10;1
170550.0;02-2014;F10;1
170550.0;03-2014;F10;1
170550.0;05-2014;F10;1
170550.0;06-2014;F10;2
170550.0;11-2014;F12;1
170610.0;05-2014;F10;1
170700.0;04-2014;F10;1
170710.0;08-2014;F10;1
170820.0;06-2014;F10;1
170900.0;01-2014;F10;1
170930.0;01-2014;F10;1
170930.0;05-2014;F10;1
170950.0;01-2014;F19;1
170950.0;02-2014;F10;1
170950.0;11-2014;F10;2
171180.0;09-2014;F10;1
171320.0;03-2014;F10;1
171330.0;07-2014;F10;1
171330.0;12-2014;F10;1
171360.0;01-2014;F10;1
171360.0;12-2014;F10;1
171575.0;06-2014;F10;1
171610.0;02-2014;F10;1
171610.0;04-2014;F10;1
171610.0;10-2014;F10;2
171650.0;08-2014;F10;1
171670.0;01-2014;F10;1
171670.0;06-2014;F10;1
171700.0;07-2014;F10;1
171820.0;06-2014;F10;1
171820.0;10-2014;F10;1
171820.0;12-2014;F10;1
171830.0;01-2014;F10;1
171830.0;08-2014;F10;1
172080.0;07-2014;F10;1
172090.0;02-2014;F10;1
172090.0;10-2014;F10;1
172097.0;01-2014;F10;1
172100.0;01-2014;F10;1
172100.0;02-2014;F10;1
172100.0;03-2014;F19;1
172100.0;05-2014;F10;2
172100.0;06-2014;F10;1
172100.0;07-2014;F10;3
172100.0;08-2014;F10;3
172100.0;09-2014;F10;1
172100.0;10-2014;F10;2
172100.0;11-2014;F10;2
172110.0;05-2014;F10;1
172120.0;01-2014;F10;1
172120.0;05-2014;F10;1
172208.0;12-2014;F10;1
172210.0;12-2014;F10;1
210005.0;01-2014;F18;1
210005.0;01-2014;F19;1
210005.0;04-2014;F10;1
210005.0;05-2014;F10;1
210005.0;06-2014;F10;1
210005.0;08-2014;F10;1
210005.0;11-2014;F10;1
210005.0;12-2014;F10;2
210030.0;12-2014;F10;1
210043.0;04-2014;F10;1
210070.0;07-2014;F10;1
210120.0;02-2014;F10;2
210120.0;03-2014;F10;1
210120.0;04-2014;F10;1
210120.0;12-2014;F10;2
210160.0;02-2014;F19;1
210160.0;04-2014;F10;1
210170.0;03-2014;F10;1
210170.0;08-2014;F10;1
210170.0;11-2014;F10;1
210200.0;07-2014;F10;1
210220.0;10-2014;F10;1
210270.0;05-2014;F19;1
210280.0;06-2014;F10;1
210300.0;01-2014;F10;1
210300.0;09-2014;F10;1
210300.0;10-2014;F10;1
210320.0;01-2014;F10;1
210320.0;03-2014;F16;1
210320.0;05-2014;F10;1
210320.0;09-2014;F10;2
210320.0;10-2014;F10;1
210330.0;10-2014;F10;1
210330.0;11-2014;F10;1
210340.0;06-2014;F10;1
210350.0;06-2014;F10;2
210360.0;03-2014;F10;1
210360.0;06-2014;F10;1
210370.0;04-2014;F19;1
210380.0;02-2014;F10;1
210440.0;03-2014;F10;1
210455.0;03-2014;F10;1
210480.0;01-2014;F10;1
210500.0;09-2014;F10;1
210530.0;01-2014;F10;1
210530.0;02-2014;F10;1
210530.0;03-2014;F10;1
210530.0;04-2014;F10;2
210530.0;05-2014;F10;1
210530.0;07-2014;F10;3
210530.0;08-2014;F10;2
210530.0;09-2014;F10;2
210530.0;10-2014;F10;3
210530.0;11-2014;F10;2
210540.0;03-2014;F10;1
210540.0;06-2014;F10;1
210540.0;07-2014;F10;1
210540.0;08-2014;F10;1
210542.0;05-2014;F10;1
210560.0;04-2014;F10;1
210570.0;09-2014;F10;1
210594.0;12-2014;F10;1
210650.0;01-2014;F10;1
210663.0;12-2014;F10;1
210670.0;03-2014;F10;1
210690.0;06-2014;F10;1
210735.0;12-2014;F10;2
210750.0;04-2014;F10;1
210750.0;04-2014;F19;1
210750.0;07-2014;F10;1
210780.0;03-2014;F10;1
210800.0;02-2014;F10;2
210800.0;12-2014;F10;1
210810.0;09-2014;F10;1
210820.0;08-2014;F10;1
210830.0;05-2014;F19;1
210845.0;12-2014;F10;1
210860.0;01-2014;F10;1
210860.0;03-2014;F10;1
210870.0;11-2014;F10;1
210880.0;11-2014;F10;1
210880.0;12-2014;F10;1
210910.0;02-2014;F10;1
210910.0;09-2014;F10;1
210920.0;10-2014;F10;1
210945.0;05-2014;F10;1
210960.0;05-2014;F10;1
210960.0;08-2014;F10;2
210975.0;03-2014;F16;1
210980.0;02-2014;F10;1
210980.0;05-2014;F10;1
210990.0;04-2014;F10;1
210990.0;08-2014;F10;1
210990.0;10-2014;F10;1
211030.0;03-2014;F10;1
211050.0;04-2014;F10;1
211050.0;07-2014;F19;1
211070.0;05-2014;F10;1
211110.0;01-2014;F10;1
211110.0;11-2014;F10;1
211120.0;01-2014;F10;1
211120.0;01-2014;F18;1
211120.0;02-2014;F18;1
211120.0;03-2014;F10;1
211120.0;05-2014;F10;1
211125.0;06-2014;F10;1
211130.0;01-2014;F10;3
211130.0;02-2014;F10;2
211130.0;03-2014;F10;5
211130.0;04-2014;F10;2
211130.0;04-2014;F19;1
211130.0;05-2014;F10;4
211130.0;05-2014;F19;1
211130.0;06-2014;F10;3
211130.0;06-2014;F19;1
211130.0;07-2014;F10;2
211130.0;08-2014;F10;1
211130.0;09-2014;F10;2
211130.0;10-2014;F10;6
211130.0;11-2014;F10;3
211130.0;12-2014;F10;5
211140.0;06-2014;F10;1
211190.0;06-2014;F10;1
211200.0;08-2014;F10;1
211220.0;02-2014;F10;1
211220.0;03-2014;F10;1
211220.0;07-2014;F10;1
211220.0;08-2014;F10;1
211220.0;09-2014;F10;1
211230.0;05-2014;F10;1
211250.0;09-2014;F10;1
211285.0;09-2014;F10;1
211290.0;08-2014;F10;1
211290.0;09-2014;F10;1
220020.0;08-2014;F10;1
220040.0;08-2014;F10;1
220040.0;09-2014;F10;1
220050.0;05-2014;F10;1
220050.0;07-2014;F10;1
220060.0;12-2014;F10;1
220150.0;12-2014;F10;1
220190.0;05-2014;F10;2
220205.0;04-2014;F10;1
220205.0;12-2014;F10;1
220207.0;03-2014;F10;1
220208.0;12-2014;F10;1
220213.0;03-2014;F10;1
220217.0;01-2014;F10;1
220220.0;09-2014;F10;1
220225.0;07-2014;F10;1
220245.0;01-2014;F10;1
220260.0;03-2014;F10;1
220260.0;08-2014;F10;1
220265.0;07-2014;F10;1
220270.0;02-2014;F10;1
220270.0;04-2014;F10;1
220270.0;09-2014;F10;1
220271.0;12-2014;F10;1
220290.0;06-2014;F10;1
220290.0;07-2014;F10;1
220290.0;09-2014;F10;1
220290.0;12-2014;F10;1
220320.0;03-2014;F10;1
220330.0;03-2014;F10;1
220330.0;07-2014;F10;1
220330.0;09-2014;F10;1
220335.0;06-2014;F10;1
220340.0;05-2014;F12;1
220390.0;02-2014;F10;1
220390.0;03-2014;F10;2
220390.0;04-2014;F10;1
220390.0;05-2014;F10;1
220390.0;06-2014;F10;1
220390.0;10-2014;F19;1
220430.0;02-2014;F10;1
220450.0;01-2014;F10;1
220510.0;10-2014;F10;1
220510.0;12-2014;F10;1
220520.0;09-2014;F10;1
220550.0;01-2014;F10;1
220550.0;02-2014;F10;1
220550.0;03-2014;F10;1
220557.0;07-2014;F10;1
220570.0;02-2014;F10;1
220570.0;06-2014;F10;1
220595.0;03-2014;F10;1
220610.0;05-2014;F10;1
220620.0;02-2014;F10;1
220650.0;03-2014;F10;1
220660.0;12-2014;F10;1
220700.0;11-2014;F10;1
220770.0;04-2014;F10;1
220770.0;06-2014;F10;1
220770.0;08-2014;F10;1
220770.0;09-2014;F10;1
220770.0;10-2014;F10;1
220770.0;12-2014;F10;2
220780.0;01-2014;F10;1
220780.0;03-2014;F10;2
220780.0;05-2014;F10;1
220780.0;08-2014;F10;1
220780.0;12-2014;F10;1
220800.0;03-2014;F10;1
220800.0;06-2014;F19;1
220800.0;07-2014;F10;1
220820.0;02-2014;F10;1
220820.0;06-2014;F10;1
220820.0;10-2014;F10;1
220830.0;01-2014;F10;1
220830.0;07-2014;F10;1
220840.0;03-2014;F10;1
220840.0;04-2014;F10;2
220840.0;05-2014;F10;1
220840.0;09-2014;F10;1
220880.0;01-2014;F10;1
220887.0;01-2014;F10;1
220920.0;04-2014;F10;1
220950.0;10-2014;F10;1
220975.0;03-2014;F10;1
220975.0;08-2014;F10;1
220987.0;11-2014;F10;1
221000.0;01-2014;F10;1
221000.0;04-2014;F10;1
221020.0;03-2014;F10;1
221020.0;04-2014;F10;1
221070.0;10-2014;F10;1
221080.0;02-2014;F10;1
221080.0;03-2014;F10;1
221100.0;01-2014;F10;5
221100.0;01-2014;F14;2
221100.0;01-2014;F19;1
221100.0;02-2014;F10;1
221100.0;03-2014;F10;1
221100.0;03-2014;F19;1
221100.0;04-2014;F10;1
221100.0;05-2014;F10;3
221100.0;06-2014;F10;2
221100.0;06-2014;F19;1
221100.0;07-2014;F10;8
221100.0;08-2014;F10;5
221100.0;09-2014;F10;2
221100.0;09-2014;F19;1
221100.0;10-2014;F10;3
221100.0;12-2014;F10;4
221100.0;12-2014;F19;1
221120.0;11-2014;F10;1
221130.0;02-2014;F10;1
230015.0;07-2014;F10;1
230015.0;08-2014;F10;1
230020.0;01-2014;F10;1
230020.0;02-2014;F10;1
230020.0;11-2014;F10;1
230040.0;11-2014;F10;1
230050.0;09-2014;F10;1
230060.0;01-2014;F10;1
230075.0;06-2014;F18;1
230075.0;07-2014;F18;1
230100.0;05-2014;F10;1
230100.0;07-2014;F10;1
230100.0;08-2014;F10;1
230110.0;07-2014;F10;1
230110.0;08-2014;F10;1
230110.0;09-2014;F10;1
230110.0;10-2014;F10;1
230110.0;11-2014;F10;1
230120.0;02-2014;F10;1
230120.0;03-2014;F10;1
230120.0;04-2014;F10;1
230120.0;08-2014;F10;1
230130.0;02-2014;F10;1
230140.0;01-2014;F10;1
230140.0;12-2014;F10;1
230190.0;01-2014;F10;1
230195.0;03-2014;F10;1
230195.0;04-2014;F10;1
230195.0;07-2014;F10;1
230195.0;08-2014;F10;1
230195.0;12-2014;F10;1
230210.0;10-2014;F10;1
230230.0;01-2014;F10;2
230230.0;03-2014;F10;1
230230.0;07-2014;F16;1
230240.0;10-2014;F10;1
230250.0;03-2014;F10;1
230250.0;09-2014;F10;1
230250.0;10-2014;F10;1
230260.0;02-2014;F10;1
230260.0;03-2014;F10;1
230260.0;07-2014;F10;1
230260.0;08-2014;F10;1
230260.0;09-2014;F10;1
230270.0;01-2014;F10;1
230280.0;04-2014;F10;1
230280.0;06-2014;F10;1
230280.0;09-2014;F10;1
230280.0;11-2014;F10;3
230290.0;03-2014;F10;1
230300.0;02-2014;F10;1
230300.0;12-2014;F10;1
230330.0;02-2014;F10;1
230330.0;04-2014;F10;1
230340.0;02-2014;F10;1
230340.0;11-2014;F10;2
230350.0;01-2014;F10;1
230350.0;02-2014;F10;1
230350.0;03-2014;F10;1
230350.0;05-2014;F10;1
230350.0;08-2014;F10;1
230350.0;11-2014;F10;1
230360.0;05-2014;F10;1
230365.0;07-2014;F10;1
230370.0;01-2014;F10;4
230370.0;02-2014;F10;2
230370.0;03-2014;F10;5
230370.0;04-2014;F10;1
230370.0;05-2014;F10;3
230370.0;06-2014;F10;5
230370.0;07-2014;F10;4
230370.0;08-2014;F10;3
230370.0;09-2014;F10;2
230370.0;10-2014;F10;5
230370.0;11-2014;F10;4
230370.0;12-2014;F10;1
230380.0;01-2014;F10;1
230380.0;09-2014;F10;1
230395.0;11-2014;F10;1
230410.0;02-2014;F10;1
230410.0;03-2014;F10;1
230410.0;05-2014;F10;1
230410.0;11-2014;F10;1
230420.0;02-2014;F10;1
230420.0;04-2014;F10;1
230420.0;07-2014;F10;1
230420.0;08-2014;F10;2
230423.0;01-2014;F10;1
230423.0;04-2014;F10;2
230428.0;08-2014;F10;1
230430.0;09-2014;F10;1
230435.0;01-2014;F10;1
230435.0;02-2014;F10;1
230440.0;01-2014;F10;9
230440.0;02-2014;F10;9
230440.0;02-2014;F16;1
230440.0;03-2014;F10;10
230440.0;04-2014;F10;13
230440.0;04-2014;F19;1
230440.0;05-2014;F10;11
230440.0;06-2014;F10;14
230440.0;07-2014;F10;8
230440.0;08-2014;F10;6
230440.0;09-2014;F10;13
230440.0;10-2014;F10;11
230440.0;10-2014;F19;1
230440.0;11-2014;F10;14
230440.0;12-2014;F10;9
230440.0;12-2014;F14;1
230470.0;06-2014;F10;1
230500.0;01-2014;F10;1
230500.0;04-2014;F10;1
230500.0;07-2014;F10;1
230500.0;08-2014;F10;1
230500.0;10-2014;F10;2
230500.0;11-2014;F10;1
230510.0;02-2014;F10;1
230510.0;12-2014;F10;1
230520.0;01-2014;F10;1
230530.0;11-2014;F10;1
230530.0;12-2014;F10;1
230540.0;02-2014;F10;1
230540.0;03-2014;F10;2
230540.0;12-2014;F10;2
230550.0;01-2014;F10;2
230550.0;05-2014;F10;1
230550.0;06-2014;F10;1
230550.0;07-2014;F10;1
230550.0;09-2014;F10;2
230550.0;10-2014;F10;1
230550.0;11-2014;F10;2
230550.0;12-2014;F10;2
230560.0;10-2014;F10;1
230580.0;08-2014;F10;1
230580.0;11-2014;F10;1
230580.0;12-2014;F10;1
230590.0;01-2014;F10;2
230590.0;02-2014;F10;1
230590.0;07-2014;F10;1
230590.0;10-2014;F10;1
230600.0;05-2014;F10;1
230610.0;05-2014;F10;1
230625.0;06-2014;F10;1
230625.0;11-2014;F10;1
230630.0;07-2014;F10;1
230630.0;08-2014;F10;1
230630.0;11-2014;F10;1
230630.0;12-2014;F10;1
230640.0;02-2014;F19;1
230640.0;12-2014;F10;1
230650.0;01-2014;F10;1
230650.0;05-2014;F10;1
230655.0;01-2014;F10;1
230655.0;10-2014;F10;1
230660.0;10-2014;F10;1
230690.0;05-2014;F10;1
230690.0;11-2014;F10;1
230690.0;12-2014;F10;1
230700.0;02-2014;F10;1
230700.0;03-2014;F10;1
230700.0;04-2014;F10;2
230700.0;12-2014;F10;1
230710.0;03-2014;F10;1
230720.0;04-2014;F10;1
230720.0;11-2014;F10;1
230730.0;03-2014;F10;1
230730.0;04-2014;F10;1
230730.0;06-2014;F10;1
230730.0;11-2014;F10;2
230750.0;01-2014;F10;1
230750.0;09-2014;F10;1
230760.0;03-2014;F10;1
230760.0;07-2014;F10;1
230760.0;11-2014;F19;1
230760.0;12-2014;F10;2
230763.0;04-2014;F10;1
230763.0;05-2014;F10;1
230763.0;10-2014;F10;1
230765.0;01-2014;F10;2
230765.0;02-2014;F10;1
230765.0;04-2014;F10;3
230765.0;05-2014;F10;3
230765.0;05-2014;F15;1
230765.0;07-2014;F10;2
230765.0;08-2014;F10;1
230765.0;10-2014;F10;2
230765.0;11-2014;F10;1
230765.0;12-2014;F10;1
230770.0;01-2014;F10;1
230770.0;03-2014;F10;2
230770.0;04-2014;F10;1
230770.0;05-2014;F10;1
230770.0;06-2014;F10;2
230770.0;07-2014;F10;1
230770.0;09-2014;F10;4
230770.0;11-2014;F10;2
230770.0;12-2014;F10;1
230780.0;01-2014;F10;1
230780.0;07-2014;F10;1
230780.0;12-2014;F10;1
230790.0;12-2014;F10;1
230800.0;01-2014;F10;1
230810.0;06-2014;F10;1
230830.0;06-2014;F10;1
230830.0;09-2014;F10;1
230830.0;11-2014;F10;1
230830.0;12-2014;F10;3
230835.0;06-2014;F10;1
230840.0;09-2014;F10;1
230840.0;12-2014;F10;1
230850.0;03-2014;F10;1
230860.0;06-2014;F10;1
230870.0;01-2014;F10;1
230870.0;02-2014;F10;2
230870.0;03-2014;F10;1
230870.0;04-2014;F10;1
230870.0;05-2014;F10;1
230870.0;06-2014;F10;1
230870.0;07-2014;F10;1
230870.0;08-2014;F10;1
230880.0;05-2014;F10;1
230900.0;04-2014;F10;1
230900.0;11-2014;F10;1
230910.0;11-2014;F10;1
230910.0;12-2014;F10;1
230920.0;10-2014;F10;1
230920.0;12-2014;F10;1
230930.0;04-2014;F10;1
230930.0;07-2014;F10;1
230930.0;10-2014;F10;1
230930.0;11-2014;F10;1
230940.0;04-2014;F10;1
230940.0;10-2014;F10;1
230950.0;01-2014;F10;1
230960.0;01-2014;F10;1
230960.0;05-2014;F10;1
230960.0;06-2014;F10;1
230970.0;03-2014;F10;1
230970.0;06-2014;F10;1
230970.0;10-2014;F10;1
230970.0;11-2014;F10;1
230970.0;12-2014;F10;1
230980.0;08-2014;F10;1
231000.0;11-2014;F10;1
231010.0;04-2014;F10;1
231010.0;10-2014;F10;1
231030.0;04-2014;F10;1
231040.0;07-2014;F10;1
231040.0;10-2014;F10;1
231050.0;01-2014;F10;1
231050.0;02-2014;F10;2
231050.0;07-2014;F10;1
231050.0;10-2014;F10;1
231060.0;05-2014;F10;1
231070.0;01-2014;F10;2
231070.0;09-2014;F10;2
231085.0;04-2014;F10;1
231090.0;04-2014;F10;1
231090.0;12-2014;F10;1
231095.0;07-2014;F10;1
231110.0;10-2014;F10;1
231130.0;02-2014;F10;3
231130.0;02-2014;F19;1
231130.0;03-2014;F10;1
231130.0;06-2014;F10;1
231130.0;10-2014;F10;1
231130.0;12-2014;F10;2
231140.0;01-2014;F10;1
231140.0;02-2014;F10;2
231140.0;03-2014;F10;1
231140.0;04-2014;F14;1
231140.0;08-2014;F10;2
231140.0;11-2014;F10;1
231140.0;12-2014;F10;1
231160.0;09-2014;F10;1
231160.0;10-2014;F10;1
231180.0;01-2014;F10;2
231180.0;03-2014;F10;3
231180.0;04-2014;F10;1
231180.0;07-2014;F10;3
231180.0;08-2014;F10;1
231180.0;11-2014;F10;2
231180.0;12-2014;F10;2
231200.0;02-2014;F10;1
231200.0;06-2014;F10;1
231210.0;06-2014;F10;1
231220.0;09-2014;F10;1
231230.0;03-2014;F10;1
231230.0;12-2014;F10;1
231240.0;01-2014;F10;1
231240.0;05-2014;F10;1
231270.0;05-2014;F10;1
231290.0;01-2014;F10;2
231290.0;02-2014;F10;1
231290.0;03-2014;F10;1
231290.0;04-2014;F10;2
231290.0;05-2014;F10;1
231290.0;06-2014;F10;1
231290.0;07-2014;F10;1
231290.0;11-2014;F10;2
231290.0;12-2014;F10;2
231310.0;06-2014;F10;1
231310.0;09-2014;F10;1
231330.0;01-2014;F10;2
231330.0;02-2014;F10;1
231330.0;08-2014;F10;1
231340.0;04-2014;F10;1
231340.0;10-2014;F10;1
231340.0;12-2014;F10;2
231360.0;02-2014;F10;2
231360.0;12-2014;F10;1
231400.0;12-2014;F10;1
231410.0;02-2014;F10;2
231410.0;04-2014;F10;1
231410.0;06-2014;F10;1
231410.0;08-2014;F10;1
240010.0;08-2014;F10;1
240030.0;02-2014;F18;1
240030.0;08-2014;F10;1
240040.0;01-2014;F10;1
240060.0;02-2014;F10;1
240060.0;03-2014;F10;1
240060.0;05-2014;F10;1
240080.0;11-2014;F10;1
240100.0;07-2014;F10;1
240100.0;09-2014;F10;1
240140.0;10-2014;F10;1
240200.0;02-2014;F10;1
240200.0;07-2014;F10;1
240200.0;09-2014;F10;2
240210.0;04-2014;F10;1
240230.0;07-2014;F10;1
240260.0;02-2014;F10;1
240260.0;07-2014;F10;1
240260.0;09-2014;F10;1
240270.0;04-2014;F10;1
240310.0;12-2014;F10;1
240320.0;02-2014;F18;1
240325.0;03-2014;F10;2
240325.0;04-2014;F10;1
240325.0;10-2014;F10;1
240370.0;10-2014;F10;1
240485.0;09-2014;F10;1
240580.0;04-2014;F10;1
240610.0;10-2014;F10;1
240650.0;07-2014;F10;1
240710.0;02-2014;F10;1
240710.0;03-2014;F10;1
240710.0;06-2014;F10;1
240710.0;10-2014;F10;1
240725.0;09-2014;F10;1
240750.0;02-2014;F10;1
240770.0;01-2014;F10;1
240800.0;01-2014;F10;1
240800.0;02-2014;F10;3
240800.0;03-2014;F10;4
240800.0;04-2014;F10;2
240800.0;05-2014;F10;2
240800.0;06-2014;F10;1
240800.0;07-2014;F19;1
240800.0;08-2014;F10;1
240800.0;08-2014;F14;1
240800.0;10-2014;F14;1
240800.0;11-2014;F10;2
240800.0;12-2014;F10;1
240810.0;01-2014;F14;1
240810.0;03-2014;F10;2
240810.0;05-2014;F10;1
240810.0;06-2014;F10;3
240810.0;07-2014;F10;1
240810.0;09-2014;F10;1
240810.0;10-2014;F10;1
240810.0;11-2014;F10;2
240810.0;12-2014;F10;2
240820.0;05-2014;F10;1
240830.0;11-2014;F10;1
240850.0;05-2014;F10;1
240860.0;03-2014;F10;1
240860.0;11-2014;F10;1
240890.0;01-2014;F10;1
240930.0;04-2014;F10;1
240933.0;11-2014;F10;1
240940.0;01-2014;F10;1
240940.0;02-2014;F10;1
240940.0;06-2014;F10;2
240940.0;08-2014;F10;1
240940.0;09-2014;F10;1
240940.0;12-2014;F10;1
240950.0;08-2014;F10;1
240990.0;08-2014;F10;1
241040.0;02-2014;F10;1
241150.0;05-2014;F10;1
241200.0;10-2014;F10;1
241220.0;08-2014;F10;1
241230.0;12-2014;F10;1
241250.0;01-2014;F10;1
241260.0;09-2014;F10;1
241270.0;06-2014;F10;1
241280.0;01-2014;F10;1
241380.0;10-2014;F10;1
241400.0;04-2014;F10;1
241470.0;07-2014;F10;1
250030.0;11-2014;F10;1
250120.0;06-2014;F10;1
250130.0;11-2014;F10;1
250150.0;03-2014;F10;1
250190.0;09-2014;F10;1
250230.0;08-2014;F10;1
250300.0;08-2014;F10;1
250370.0;01-2014;F10;1
250370.0;02-2014;F10;2
250370.0;04-2014;F10;1
250370.0;05-2014;F10;1
250370.0;06-2014;F10;1
250370.0;09-2014;F10;2
250370.0;10-2014;F10;1
250370.0;11-2014;F10;2
250380.0;05-2014;F10;1
250400.0;01-2014;F10;1
250400.0;02-2014;F10;2
250400.0;04-2014;F10;2
250400.0;05-2014;F10;3
250400.0;06-2014;F10;1
250400.0;07-2014;F10;1
250400.0;09-2014;F10;1
250400.0;10-2014;F10;2
250400.0;12-2014;F10;2
250430.0;06-2014;F10;1
250430.0;07-2014;F10;1
250480.0;10-2014;F10;1
250510.0;05-2014;F10;1
250527.0;02-2014;F10;1
250530.0;09-2014;F10;1
250600.0;01-2014;F10;1
250600.0;04-2014;F10;1
250600.0;10-2014;F10;1
250630.0;02-2014;F10;1
250630.0;04-2014;F10;1
250690.0;07-2014;F10;1
250750.0;02-2014;F10;1
250750.0;03-2014;F10;1
250750.0;07-2014;F10;1
250750.0;08-2014;F10;2
250750.0;09-2014;F10;2
250750.0;10-2014;F10;1
250750.0;11-2014;F10;1
250750.0;12-2014;F10;4
250890.0;10-2014;F10;1
250933.0;03-2014;F10;1
