MUNICIPIO_CODIGO;MES_ANO;CAUSABAS;TOTAL_OBITOS
210530.0;04-2015;F10;2
210530.0;05-2015;F10;2
210530.0;06-2015;F10;1
210530.0;07-2015;F10;1
210530.0;08-2015;F10;2
210530.0;09-2015;F10;1
210530.0;09-2015;F19;1
210530.0;10-2015;F10;1
210530.0;11-2015;F10;3
210540.0;05-2015;F10;1
210540.0;11-2015;F10;1
210550.0;02-2015;F10;1
210550.0;05-2015;F10;1
210550.0;07-2015;F10;2
210600.0;04-2015;F10;1
210670.0;03-2015;F10;1
210710.0;05-2015;F10;1
210710.0;12-2015;F12;1
210750.0;05-2015;F10;1
210750.0;09-2015;F10;1
210750.0;12-2015;F10;1
210770.0;12-2015;F10;1
210810.0;05-2015;F10;1
210810.0;08-2015;F10;1
210820.0;05-2015;F10;1
210820.0;09-2015;F10;1
210820.0;10-2015;F10;1
210830.0;05-2015;F10;1
210845.0;05-2015;F10;1
210860.0;10-2015;F10;1
210880.0;04-2015;F10;1
210910.0;02-2015;F10;1
210910.0;03-2015;F10;2
210910.0;08-2015;F10;1
210910.0;11-2015;F10;1
210920.0;05-2015;F10;1
210950.0;01-2015;F10;1
210960.0;02-2015;F10;1
210960.0;10-2015;F19;1
210990.0;05-2015;F10;1
211000.0;08-2015;F10;1
211060.0;01-2015;F10;1
211060.0;07-2015;F10;1
211060.0;09-2015;F10;1
211110.0;04-2015;F10;1
211110.0;05-2015;F10;1
211120.0;03-2015;F10;1
211120.0;09-2015;F10;1
211120.0;11-2015;F10;1
211130.0;01-2015;F10;2
211130.0;02-2015;F10;2
211130.0;03-2015;F10;4
211130.0;04-2015;F10;1
211130.0;05-2015;F10;4
211130.0;06-2015;F10;5
211130.0;07-2015;F10;5
211130.0;08-2015;F10;3
211130.0;08-2015;F14;1
211130.0;09-2015;F10;5
211130.0;10-2015;F10;3
211130.0;11-2015;F10;1
211130.0;12-2015;F10;3
211153.0;04-2015;F10;1
211153.0;10-2015;F10;1
211200.0;07-2015;F10;1
211220.0;01-2015;F10;1
211220.0;02-2015;F10;3
211220.0;04-2015;F10;1
211220.0;04-2015;F19;1
211220.0;07-2015;F10;5
211220.0;08-2015;F10;3
211220.0;08-2015;F14;2
211220.0;09-2015;F10;3
211220.0;09-2015;F19;1
211220.0;10-2015;F10;1
211220.0;11-2015;F10;1
211245.0;02-2015;F10;1
211245.0;11-2015;F10;1
211250.0;03-2015;F10;1
211400.0;11-2015;F10;1
211400.0;12-2015;F10;1
220010.0;03-2015;F10;1
220020.0;05-2015;F19;1
220020.0;12-2015;F14;1
220030.0;05-2015;F10;1
220040.0;04-2015;F10;1
220040.0;06-2015;F10;1
220040.0;09-2015;F10;1
220045.0;05-2015;F10;1
220050.0;01-2015;F10;1
220050.0;04-2015;F10;1
220050.0;09-2015;F10;1
220060.0;01-2015;F10;1
220120.0;04-2015;F10;1
220120.0;11-2015;F10;1
220150.0;07-2015;F10;1
220160.0;01-2015;F10;1
220170.0;12-2015;F10;1
220190.0;09-2015;F10;1
220190.0;10-2015;F10;1
220190.0;11-2015;F10;1
220190.0;12-2015;F10;1
220198.0;05-2015;F10;1
220220.0;05-2015;F10;1
220220.0;10-2015;F10;1
220230.0;07-2015;F10;2
220255.0;11-2015;F10;1
220260.0;09-2015;F10;1
220270.0;02-2015;F10;1
220270.0;12-2015;F10;1
220290.0;06-2015;F10;1
220290.0;07-2015;F10;1
220290.0;12-2015;F10;1
220300.0;01-2015;F10;1
220300.0;05-2015;F10;1
220310.0;07-2015;F10;1
220350.0;03-2015;F10;1
220360.0;04-2015;F10;1
220370.0;06-2015;F10;1
220370.0;07-2015;F10;1
220390.0;02-2015;F10;3
220390.0;04-2015;F10;2
220390.0;06-2015;F10;2
220390.0;09-2015;F10;1
220390.0;10-2015;F10;1
220390.0;12-2015;F10;1
220440.0;03-2015;F10;1
220480.0;01-2015;F10;1
220490.0;06-2015;F10;1
220510.0;11-2015;F10;1
220520.0;04-2015;F10;1
220550.0;01-2015;F10;1
220550.0;04-2015;F10;1
220550.0;08-2015;F10;1
220550.0;11-2015;F10;1
220570.0;02-2015;F10;1
220570.0;07-2015;F10;1
220620.0;01-2015;F10;1
220620.0;02-2015;F10;1
220620.0;03-2015;F10;1
220620.0;06-2015;F10;1
220620.0;11-2015;F10;1
220620.0;12-2015;F10;1
220640.0;08-2015;F10;1
220690.0;09-2015;F10;1
220700.0;03-2015;F10;1
220700.0;04-2015;F10;1
220700.0;07-2015;F10;1
220770.0;06-2015;F10;1
220770.0;08-2015;F10;1
220770.0;09-2015;F10;1
220770.0;10-2015;F10;1
220780.0;07-2015;F10;1
220780.0;08-2015;F10;1
220780.0;11-2015;F10;1
220790.0;04-2015;F10;1
220790.0;12-2015;F10;1
220800.0;01-2015;F10;1
220800.0;05-2015;F10;1
220800.0;06-2015;F19;1
220800.0;08-2015;F10;1
220800.0;10-2015;F10;1
220800.0;11-2015;F10;1
220820.0;04-2015;F10;1
220820.0;12-2015;F10;1
220830.0;01-2015;F10;2
220830.0;07-2015;F10;1
220830.0;10-2015;F10;1
220840.0;06-2015;F10;1
220840.0;08-2015;F10;1
220840.0;12-2015;F10;1
220860.0;01-2015;F10;1
220870.0;01-2015;F10;1
220997.0;08-2015;F10;1
221000.0;01-2015;F10;1
221060.0;03-2015;F10;1
221060.0;12-2015;F10;1
221062.0;02-2015;F10;1
221090.0;11-2015;F10;1
221100.0;01-2015;F10;1
221100.0;02-2015;F10;1
221100.0;02-2015;F19;1
221100.0;03-2015;F10;1
221100.0;04-2015;F10;5
221100.0;04-2015;F19;2
221100.0;05-2015;F10;5
221100.0;06-2015;F10;5
221100.0;07-2015;F10;7
221100.0;08-2015;F19;1
221100.0;10-2015;F10;2
221100.0;11-2015;F10;4
221100.0;11-2015;F13;1
221100.0;12-2015;F10;2
221110.0;03-2015;F10;1
221110.0;05-2015;F10;1
221120.0;03-2015;F10;1
221130.0;02-2015;F10;1
221130.0;04-2015;F10;1
221130.0;05-2015;F10;2
221130.0;12-2015;F10;1
230020.0;04-2015;F10;1
230020.0;07-2015;F10;1
230020.0;08-2015;F10;1
230050.0;10-2015;F10;1
230075.0;07-2015;F10;1
230080.0;08-2015;F10;1
230100.0;04-2015;F10;1
230100.0;05-2015;F10;1
230110.0;05-2015;F19;1
230110.0;09-2015;F10;1
230110.0;11-2015;F10;1
230130.0;01-2015;F10;1
230140.0;02-2015;F10;1
230180.0;11-2015;F10;1
230185.0;06-2015;F10;1
230190.0;02-2015;F10;1
230190.0;03-2015;F10;1
230190.0;03-2015;F18;1
230190.0;05-2015;F10;1
230190.0;09-2015;F10;1
230190.0;11-2015;F10;1
230195.0;05-2015;F10;1
230195.0;11-2015;F10;1
230210.0;03-2015;F10;1
230210.0;06-2015;F10;1
230210.0;12-2015;F10;2
230220.0;03-2015;F10;1
230220.0;05-2015;F10;1
230230.0;05-2015;F10;1
230240.0;07-2015;F10;1
230240.0;11-2015;F10;1
230250.0;09-2015;F10;1
230260.0;02-2015;F10;1
230260.0;03-2015;F10;1
230260.0;05-2015;F10;1
230270.0;07-2015;F10;1
230270.0;09-2015;F10;1
230270.0;10-2015;F10;1
230280.0;06-2015;F10;2
230280.0;08-2015;F10;3
230280.0;10-2015;F10;1
230280.0;11-2015;F10;1
230280.0;12-2015;F10;2
230300.0;07-2015;F10;1
230300.0;09-2015;F10;1
230320.0;11-2015;F10;1
230340.0;07-2015;F10;1
230340.0;09-2015;F10;1
230340.0;10-2015;F10;1
230350.0;02-2015;F10;1
230350.0;04-2015;F10;1
230350.0;06-2015;F10;1
230350.0;08-2015;F10;1
230350.0;10-2015;F10;1
230350.0;12-2015;F10;1
230360.0;07-2015;F10;1
230370.0;01-2015;F10;1
230370.0;02-2015;F10;2
230370.0;03-2015;F10;1
230370.0;06-2015;F10;1
230370.0;07-2015;F10;2
230370.0;08-2015;F10;1
230370.0;09-2015;F10;2
230370.0;10-2015;F10;2
230380.0;02-2015;F10;2
230395.0;02-2015;F10;1
230395.0;04-2015;F10;1
230410.0;02-2015;F10;1
230410.0;04-2015;F10;4
230410.0;07-2015;F10;1
230410.0;08-2015;F10;2
230410.0;08-2015;F14;1
230410.0;09-2015;F10;2
230410.0;09-2015;F14;1
230410.0;12-2015;F10;1
230420.0;07-2015;F10;1
230420.0;09-2015;F10;1
230420.0;10-2015;F10;2
230423.0;01-2015;F10;1
230423.0;06-2015;F10;1
230425.0;07-2015;F10;1
230427.0;09-2015;F10;1
230428.0;05-2015;F10;1
230440.0;01-2015;F10;10
230440.0;02-2015;F10;11
230440.0;03-2015;F10;23
230440.0;04-2015;F10;19
230440.0;05-2015;F10;14
230440.0;05-2015;F16;1
230440.0;06-2015;F10;14
230440.0;07-2015;F10;12
230440.0;08-2015;F10;13
230440.0;09-2015;F10;3
230440.0;10-2015;F10;4
230440.0;10-2015;F16;1
230440.0;11-2015;F10;2
230440.0;12-2015;F10;2
230440.0;12-2015;F14;1
230445.0;06-2015;F10;1
230445.0;09-2015;F10;1
230465.0;12-2015;F10;1
230470.0;01-2015;F10;1
230470.0;04-2015;F10;1
230470.0;05-2015;F14;1
230495.0;10-2015;F10;1
230500.0;05-2015;F10;1
230500.0;06-2015;F10;1
230500.0;07-2015;F10;1
230500.0;11-2015;F10;1
230526.0;12-2015;F10;1
230530.0;03-2015;F10;1
230530.0;07-2015;F10;1
230530.0;08-2015;F10;1
230530.0;10-2015;F10;1
230535.0;03-2015;F10;1
230540.0;01-2015;F10;1
230540.0;05-2015;F10;1
230540.0;06-2015;F10;1
230540.0;07-2015;F10;1
230540.0;08-2015;F10;1
230540.0;10-2015;F10;1
230540.0;11-2015;F10;1
230550.0;02-2015;F10;1
230550.0;03-2015;F10;3
230550.0;03-2015;F19;1
230550.0;04-2015;F10;1
230550.0;06-2015;F10;2
230550.0;06-2015;F19;1
230550.0;07-2015;F10;1
230550.0;09-2015;F10;1
230550.0;10-2015;F10;1
230550.0;12-2015;F10;1
230560.0;05-2015;F10;1
230580.0;03-2015;F10;1
230580.0;08-2015;F10;1
230580.0;09-2015;F10;1
230580.0;11-2015;F10;1
230580.0;12-2015;F10;1
230590.0;03-2015;F10;1
230590.0;08-2015;F10;1
230590.0;10-2015;F10;2
230590.0;11-2015;F10;3
230625.0;01-2015;F10;1
230625.0;04-2015;F10;1
230625.0;09-2015;F10;1
230630.0;06-2015;F10;1
230630.0;09-2015;F10;1
230650.0;05-2015;F10;1
230660.0;11-2015;F10;1
230670.0;05-2015;F10;1
230700.0;11-2015;F10;1
230710.0;04-2015;F10;1
230710.0;06-2015;F10;1
230710.0;12-2015;F10;1
230720.0;05-2015;F10;1
230730.0;01-2015;F10;2
230730.0;03-2015;F10;1
230730.0;04-2015;F10;3
230730.0;05-2015;F10;3
230730.0;07-2015;F10;3
230730.0;09-2015;F10;1
230730.0;10-2015;F10;1
230730.0;12-2015;F10;1
230740.0;10-2015;F10;1
230760.0;02-2015;F10;1
230763.0;02-2015;F10;1
230765.0;02-2015;F10;1
230765.0;04-2015;F10;1
230765.0;05-2015;F10;1
230765.0;06-2015;F10;2
230765.0;09-2015;F10;1
230770.0;01-2015;F10;1
230770.0;05-2015;F10;3
230770.0;06-2015;F10;1
230770.0;08-2015;F19;1
230770.0;09-2015;F10;2
230770.0;10-2015;F10;1
230770.0;11-2015;F10;1
230790.0;01-2015;F10;1
230810.0;06-2015;F10;1
230810.0;10-2015;F10;1
230810.0;12-2015;F10;2
230830.0;01-2015;F10;1
230830.0;04-2015;F10;1
230830.0;07-2015;F10;1
230830.0;09-2015;F10;1
230835.0;03-2015;F10;1
230835.0;09-2015;F10;1
230850.0;10-2015;F10;1
230860.0;01-2015;F10;2
230870.0;02-2015;F10;1
230870.0;03-2015;F10;2
230870.0;05-2015;F10;1
230870.0;06-2015;F10;1
230870.0;07-2015;F10;1
230870.0;10-2015;F10;1
230910.0;11-2015;F10;1
230920.0;09-2015;F10;1
230930.0;01-2015;F10;1
230930.0;12-2015;F10;1
230950.0;01-2015;F10;1
230950.0;08-2015;F10;1
230950.0;10-2015;F10;1
230960.0;04-2015;F10;1
230970.0;04-2015;F10;1
230970.0;05-2015;F10;2
230970.0;07-2015;F10;3
230970.0;09-2015;F10;2
230970.0;12-2015;F10;1
230980.0;04-2015;F10;1
231000.0;09-2015;F10;1
231020.0;10-2015;F10;1
231030.0;07-2015;F10;1
231030.0;08-2015;F10;1
231050.0;03-2015;F10;1
231050.0;10-2015;F10;1
231070.0;01-2015;F10;3
231070.0;06-2015;F10;1
231070.0;07-2015;F10;1
231085.0;03-2015;F10;1
231085.0;05-2015;F10;1
231090.0;02-2015;F10;1
231090.0;03-2015;F10;1
231090.0;04-2015;F10;2
231090.0;11-2015;F10;1
231100.0;02-2015;F10;1
231100.0;08-2015;F10;1
231120.0;03-2015;F10;1
231130.0;02-2015;F10;3
231130.0;03-2015;F10;1
231130.0;05-2015;F10;3
231130.0;06-2015;F10;1
231130.0;07-2015;F10;1
231130.0;08-2015;F10;1
231130.0;08-2015;F12;1
231130.0;09-2015;F10;2
231140.0;03-2015;F10;1
231140.0;05-2015;F10;1
231140.0;08-2015;F10;1
231140.0;10-2015;F10;1
231150.0;08-2015;F10;1
231180.0;01-2015;F10;2
231180.0;03-2015;F10;1
231180.0;04-2015;F10;3
231180.0;10-2015;F10;1
231180.0;11-2015;F10;1
231200.0;08-2015;F10;1
231210.0;01-2015;F19;1
231220.0;01-2015;F10;1
231220.0;02-2015;F10;1
231220.0;08-2015;F10;1
231220.0;09-2015;F10;1
231230.0;03-2015;F10;1
231230.0;05-2015;F10;1
231230.0;07-2015;F10;2
231230.0;09-2015;F10;1
231230.0;11-2015;F10;2
231230.0;12-2015;F10;1
231240.0;01-2015;F10;2
231240.0;04-2015;F10;1
231240.0;06-2015;F10;1
231240.0;10-2015;F10;2
231240.0;11-2015;F10;1
231250.0;08-2015;F10;1
231270.0;04-2015;F10;1
231270.0;06-2015;F10;1
231270.0;07-2015;F10;1
231270.0;08-2015;F10;1
231290.0;02-2015;F10;5
231290.0;03-2015;F10;2
231290.0;04-2015;F10;1
231290.0;07-2015;F10;1
231290.0;09-2015;F10;2
231300.0;03-2015;F10;1
231310.0;03-2015;F10;1
231320.0;01-2015;F10;1
231330.0;01-2015;F10;1
231330.0;06-2015;F10;1
231330.0;10-2015;F10;1
231330.0;12-2015;F10;1
231340.0;02-2015;F10;3
231340.0;04-2015;F10;3
231340.0;05-2015;F10;1
231340.0;06-2015;F10;2
231340.0;09-2015;F10;1
231375.0;01-2015;F10;1
231390.0;01-2015;F10;1
231410.0;01-2015;F10;2
231410.0;03-2015;F10;2
231410.0;04-2015;F10;3
231410.0;09-2015;F10;1
231410.0;11-2015;F10;1
231410.0;12-2015;F10;2
240010.0;07-2015;F10;1
240030.0;03-2015;F10;1
240110.0;07-2015;F10;1
240185.0;09-2015;F10;1
240200.0;02-2015;F10;1
240200.0;03-2015;F10;1
240200.0;06-2015;F10;2
240200.0;08-2015;F10;1
240220.0;07-2015;F10;2
240220.0;11-2015;F10;1
240240.0;06-2015;F10;1
240260.0;01-2015;F10;1
240260.0;07-2015;F10;1
240260.0;10-2015;F10;1
240270.0;04-2015;F10;1
240300.0;09-2015;F19;1
240310.0;05-2015;F10;1
240310.0;12-2015;F10;1
240320.0;08-2015;F10;1
240325.0;11-2015;F10;1
240325.0;12-2015;F10;1
240340.0;09-2015;F10;1
240340.0;12-2015;F10;1
240360.0;05-2015;F10;1
240375.0;04-2015;F10;1
240440.0;06-2015;F10;1
240440.0;11-2015;F10;1
240450.0;03-2015;F10;1
240450.0;04-2015;F10;1
240450.0;07-2015;F10;1
240450.0;11-2015;F10;1
240490.0;02-2015;F10;1
240590.0;04-2015;F10;1
240610.0;03-2015;F10;1
240650.0;09-2015;F10;1
240650.0;12-2015;F10;1
240700.0;10-2015;F10;1
240700.0;11-2015;F10;1
240710.0;01-2015;F10;1
240710.0;02-2015;F10;1
240710.0;09-2015;F10;1
240720.0;05-2015;F10;1
240720.0;09-2015;F10;1
240730.0;04-2015;F10;1
240760.0;06-2015;F10;1
240760.0;12-2015;F10;1
240780.0;10-2015;F10;1
240800.0;01-2015;F10;5
240800.0;03-2015;F10;1
240800.0;04-2015;F10;2
240800.0;05-2015;F10;1
240800.0;06-2015;F10;3
240800.0;07-2015;F10;5
240800.0;08-2015;F10;4
240800.0;09-2015;F10;3
240800.0;10-2015;F10;4
240800.0;11-2015;F10;2
240800.0;12-2015;F10;1
240810.0;01-2015;F19;1
240810.0;03-2015;F10;3
240810.0;06-2015;F10;3
240810.0;07-2015;F12;1
240810.0;08-2015;F10;3
240810.0;09-2015;F10;1
240810.0;11-2015;F10;1
240810.0;12-2015;F10;2
240830.0;04-2015;F10;1
240910.0;09-2015;F10;1
240930.0;12-2015;F10;1
240940.0;04-2015;F10;1
240940.0;05-2015;F10;1
240940.0;06-2015;F10;1
240940.0;12-2015;F10;1
240970.0;04-2015;F10;1
240970.0;10-2015;F10;1
240990.0;01-2015;F10;2
240990.0;09-2015;F10;1
241000.0;02-2015;F10;1
241010.0;01-2015;F10;1
241020.0;06-2015;F10;1
241030.0;11-2015;F19;1
241070.0;08-2015;F10;1
241100.0;02-2015;F10;1
241120.0;11-2015;F10;1
241150.0;02-2015;F10;1
241150.0;04-2015;F10;1
241150.0;07-2015;F10;1
241150.0;10-2015;F10;1
241150.0;11-2015;F10;1
241190.0;03-2015;F10;1
241200.0;01-2015;F10;1
241220.0;05-2015;F10;1
241220.0;08-2015;F10;1
241220.0;12-2015;F10;1
241230.0;11-2015;F10;1
241260.0;06-2015;F10;1
241290.0;04-2015;F10;1
241310.0;09-2015;F10;1
241360.0;01-2015;F10;1
241400.0;09-2015;F10;1
241400.0;11-2015;F10;1
241460.0;05-2015;F10;1
241470.0;10-2015;F10;1
241480.0;09-2015;F10;1
250050.0;04-2015;F10;1
250050.0;07-2015;F10;1
250060.0;06-2015;F10;1
250180.0;09-2015;F10;1
250190.0;01-2015;F10;1
250190.0;11-2015;F10;1
250240.0;01-2015;F10;1
250240.0;04-2015;F10;1
250370.0;02-2015;F10;1
250370.0;04-2015;F10;2
250370.0;10-2015;F10;3
250370.0;11-2015;F10;1
250370.0;12-2015;F10;1
250390.0;01-2015;F10;1
250400.0;02-2015;F10;1
250400.0;04-2015;F10;1
250400.0;05-2015;F10;2
250400.0;06-2015;F10;1
250400.0;08-2015;F10;1
250400.0;11-2015;F10;1
250403.0;01-2015;F10;1
250403.0;04-2015;F10;1
250430.0;12-2015;F10;1
250460.0;02-2015;F10;1
250460.0;06-2015;F10;1
250500.0;04-2015;F10;1
250510.0;04-2015;F10;1
250510.0;10-2015;F10;1
250540.0;05-2015;F10;1
250600.0;02-2015;F10;1
250600.0;04-2015;F10;1
250600.0;08-2015;F10;1
250600.0;10-2015;F10;1
250630.0;01-2015;F10;1
250630.0;03-2015;F10;1
250630.0;08-2015;F10;1
250630.0;09-2015;F10;2
250630.0;12-2015;F10;2
250670.0;01-2015;F10;1
250690.0;05-2015;F10;1
250730.0;11-2015;F10;1
250750.0;01-2015;F10;2
250750.0;02-2015;F10;1
250750.0;06-2015;F10;1
250750.0;07-2015;F10;2
250750.0;08-2015;F10;2
250750.0;10-2015;F10;1
250750.0;11-2015;F10;3
250750.0;12-2015;F10;2
250750.0;12-2015;F14;1
250770.0;02-2015;F10;1
250850.0;11-2015;F10;1
250890.0;03-2015;F10;1
250890.0;04-2015;F10;1
250890.0;05-2015;F10;1
250890.0;07-2015;F10;1
250890.0;09-2015;F10;1
250910.0;10-2015;F10;1
250920.0;06-2015;F10;1
250930.0;09-2015;F10;1
