MUNICIPIO_CODIGO;MES_ANO;CAUSABAS;TOTAL_OBITOS
150710;08-2020;F10;1
150740;07-2020;F10;1
150795;04-2020;F10;1
150795;10-2020;F19;1
150810;01-2020;F10;1
150815;01-2020;F10;1
150815;04-2020;F10;1
150815;10-2020;F10;1
150815;12-2020;F10;1
150840;07-2020;F10;1
160027;01-2020;F10;1
160027;11-2020;F10;1
160027;12-2020;F19;1
160030;01-2020;F10;2
160030;04-2020;F10;1
160030;05-2020;F10;1
160030;07-2020;F10;1
160030;08-2020;F10;4
160030;09-2020;F10;1
160030;10-2020;F10;1
160030;12-2020;F10;2
160060;04-2020;F10;2
170035;08-2020;F10;1
170070;09-2020;F10;1
170210;02-2020;F10;1
170210;05-2020;F10;3
170210;07-2020;F10;2
170210;09-2020;F19;1
170210;10-2020;F10;1
170210;11-2020;F10;1
170210;12-2020;F10;2
170220;02-2020;F10;1
170220;09-2020;F10;1
170220;10-2020;F10;1
170220;11-2020;F10;1
170220;12-2020;F10;1
170230;07-2020;F10;1
170230;09-2020;F10;1
170240;07-2020;F19;1
170255;01-2020;F10;1
170255;02-2020;F10;1
170255;06-2020;F10;1
170255;07-2020;F10;1
170255;08-2020;F10;1
170255;10-2020;F10;1
170305;10-2020;F10;1
170310;09-2020;F10;1
170370;09-2020;F19;1
170384;03-2020;F10;1
170384;05-2020;F10;1
170384;07-2020;F10;1
170390;05-2020;F10;1
170460;11-2020;F10;1
170550;02-2020;F19;1
170550;11-2020;F10;1
170700;03-2020;F10;1
170710;10-2020;F10;1
170730;05-2020;F10;1
170730;12-2020;F10;1
170740;08-2020;F10;1
170820;05-2020;F10;1
170825;01-2020;F10;1
170900;01-2020;F10;1
170900;08-2020;F10;1
170900;09-2020;F10;1
170900;11-2020;F10;1
170950;01-2020;F10;2
170950;03-2020;F10;1
170950;04-2020;F10;1
170950;05-2020;F10;1
170950;08-2020;F10;2
170950;09-2020;F10;1
170950;11-2020;F10;2
171320;02-2020;F10;1
171320;05-2020;F10;1
171320;11-2020;F10;1
171610;04-2020;F19;1
171610;05-2020;F10;1
171610;08-2020;F10;1
171610;11-2020;F10;1
171610;11-2020;F19;1
171610;12-2020;F10;1
171610;12-2020;F19;1
171620;01-2020;F10;1
171620;06-2020;F10;1
171620;12-2020;F10;1
171660;05-2020;F10;2
171670;03-2020;F10;1
171670;11-2020;F10;1
171750;01-2020;F10;1
171790;01-2020;F10;1
171820;02-2020;F10;2
171820;06-2020;F10;1
171820;07-2020;F10;2
171820;11-2020;F10;1
172020;10-2020;F10;1
172085;01-2020;F10;1
172090;08-2020;F10;1
172100;02-2020;F10;1
172100;03-2020;F10;1
172100;04-2020;F10;1
172100;05-2020;F10;2
172100;06-2020;F10;1
172100;09-2020;F10;1
172100;11-2020;F10;3
172120;09-2020;F10;1
172120;11-2020;F10;1
172208;08-2020;F10;1
172210;12-2020;F10;1
210005;07-2020;F10;1
210005;07-2020;F19;1
210005;10-2020;F19;1
210005;12-2020;F19;1
210043;04-2020;F10;1
210050;11-2020;F10;1
210080;07-2020;F12;1
210120;03-2020;F10;1
210120;04-2020;F10;2
210120;05-2020;F10;2
210120;08-2020;F10;1
210120;12-2020;F10;3
210140;02-2020;F10;1
210140;03-2020;F10;3
210140;04-2020;F19;1
210140;05-2020;F10;1
210140;06-2020;F10;1
210140;08-2020;F10;1
210140;09-2020;F10;1
210170;04-2020;F10;1
210170;07-2020;F10;1
210180;10-2020;F10;1
210200;09-2020;F10;1
210210;11-2020;F10;1
210230;05-2020;F10;2
210232;09-2020;F10;1
210270;08-2020;F10;1
210280;08-2020;F10;1
210300;01-2020;F10;1
210300;04-2020;F10;1
210300;05-2020;F10;3
210300;05-2020;F14;1
210300;06-2020;F10;1
210300;07-2020;F10;1
210300;08-2020;F10;1
210300;09-2020;F10;1
210300;11-2020;F10;1
210300;12-2020;F10;1
210320;06-2020;F10;1
210330;03-2020;F10;1
210330;05-2020;F10;1
210330;08-2020;F10;1
210330;08-2020;F19;1
210330;10-2020;F10;1
210330;11-2020;F10;1
210330;12-2020;F10;1
210340;01-2020;F10;1
210340;04-2020;F10;1
210340;12-2020;F10;1
210350;06-2020;F10;1
210350;12-2020;F10;1
210360;03-2020;F10;1
210360;10-2020;F10;1
210370;03-2020;F10;2
210370;07-2020;F10;1
210405;06-2020;F10;1
210405;08-2020;F19;1
210455;11-2020;F10;1
210467;01-2020;F19;1
210470;06-2020;F10;1
210480;03-2020;F11;1
210530;01-2020;F10;1
210530;02-2020;F10;1
210530;03-2020;F10;1
210530;04-2020;F10;1
210530;07-2020;F10;3
210530;10-2020;F10;2
210540;05-2020;F10;1
210540;06-2020;F10;1
210540;07-2020;F10;1
210542;09-2020;F10;1
210560;03-2020;F10;1
210570;04-2020;F19;1
210594;05-2020;F10;1
210594;06-2020;F10;1
210596;06-2020;F10;1
210600;07-2020;F10;1
210630;08-2020;F10;1
210640;05-2020;F10;1
210660;03-2020;F10;1
210660;09-2020;F10;1
210710;01-2020;F10;1
210735;12-2020;F10;1
210750;07-2020;F10;1
210750;09-2020;F10;1
210750;11-2020;F10;1
210750;12-2020;F10;1
210760;06-2020;F12;1
210770;10-2020;F10;1
210790;03-2020;F10;1
210790;10-2020;F10;1
210845;05-2020;F10;1
210860;07-2020;F10;1
210880;04-2020;F10;1
210890;04-2020;F10;1
210910;03-2020;F10;1
210910;06-2020;F10;1
210945;04-2020;F10;1
210955;12-2020;F19;1
210960;06-2020;F10;1
210990;06-2020;F10;1
210990;09-2020;F10;1
211000;01-2020;F10;1
211020;12-2020;F10;1
211110;10-2020;F10;1
211120;03-2020;F10;1
211120;04-2020;F10;1
211120;05-2020;F14;1
211120;06-2020;F10;1
211120;08-2020;F10;1
211120;09-2020;F10;1
211120;10-2020;F10;1
211120;11-2020;F10;2
211130;01-2020;F10;3
211130;02-2020;F10;1
211130;02-2020;F19;1
211130;03-2020;F10;3
211130;03-2020;F11;1
211130;03-2020;F19;1
211130;04-2020;F10;5
211130;04-2020;F14;1
211130;05-2020;F10;4
211130;06-2020;F10;2
211130;07-2020;F10;3
211130;07-2020;F19;2
211130;08-2020;F10;2
211130;08-2020;F19;1
211130;09-2020;F10;5
211130;09-2020;F19;1
211130;10-2020;F10;3
211130;10-2020;F19;3
211130;11-2020;F10;3
211130;12-2020;F10;3
211130;12-2020;F19;1
211150;06-2020;F10;1
211150;09-2020;F10;1
211150;10-2020;F10;1
211150;11-2020;F10;1
211160;03-2020;F10;1
211160;09-2020;F10;1
211200;06-2020;F10;1
211210;07-2020;F11;1
211220;04-2020;F10;1
211220;05-2020;F10;1
211220;06-2020;F10;5
211220;06-2020;F13;1
211220;06-2020;F19;1
211220;08-2020;F10;1
211220;09-2020;F19;1
211220;10-2020;F10;1
211220;10-2020;F19;1
211220;11-2020;F10;2
211230;01-2020;F10;1
211230;03-2020;F10;1
211230;05-2020;F16;1
211230;07-2020;F10;1
211240;11-2020;F10;1
211270;02-2020;F10;1
211270;09-2020;F10;1
211270;11-2020;F10;1
211290;12-2020;F10;1
211400;03-2020;F10;1
220005;09-2020;F10;1
220005;11-2020;F10;1
220020;05-2020;F10;1
220020;12-2020;F19;1
220040;07-2020;F10;1
220040;09-2020;F10;1
220110;01-2020;F10;1
220120;10-2020;F10;1
220120;12-2020;F10;3
220150;05-2020;F10;1
220150;12-2020;F10;1
220157;01-2020;F10;1
220157;10-2020;F10;1
220173;03-2020;F10;1
220190;10-2020;F10;1
220190;12-2020;F10;1
220196;04-2020;F10;1
220200;07-2020;F10;1
220208;07-2020;F10;1
220220;07-2020;F10;1
220220;09-2020;F10;1
220220;12-2020;F10;1
220253;04-2020;F10;1
220253;06-2020;F10;1
220253;11-2020;F10;1
220270;07-2020;F10;1
220272;10-2020;F10;1
220285;12-2020;F10;1
220290;06-2020;F10;1
220300;11-2020;F10;1
220320;04-2020;F10;1
220327;08-2020;F10;1
220330;05-2020;F10;1
220330;07-2020;F10;1
220370;06-2020;F10;1
220370;08-2020;F10;1
220370;10-2020;F10;1
220390;03-2020;F10;1
220390;08-2020;F10;1
220390;09-2020;F10;2
220390;11-2020;F10;1
220390;12-2020;F10;1
220400;11-2020;F10;1
220510;04-2020;F10;1
220510;11-2020;F10;1
220535;04-2020;F10;1
220550;07-2020;F10;1
220559;05-2020;F10;1
220560;02-2020;F10;1
220560;09-2020;F10;1
220570;07-2020;F10;1
220570;08-2020;F10;1
220610;01-2020;F10;1
220620;08-2020;F10;1
220620;12-2020;F10;1
220640;06-2020;F10;1
220660;04-2020;F10;1
220665;05-2020;F10;1
220665;09-2020;F10;1
220669;09-2020;F10;1
220672;03-2020;F10;1
220700;01-2020;F10;1
220700;09-2020;F10;1
220700;11-2020;F10;1
220710;03-2020;F10;1
220730;08-2020;F10;1
220750;10-2020;F10;1
220760;09-2020;F10;1
220770;01-2020;F10;1
220770;02-2020;F10;2
220770;04-2020;F10;1
220770;05-2020;F10;1
220770;07-2020;F10;2
220770;09-2020;F14;1
220770;10-2020;F10;4
220770;11-2020;F10;1
220770;11-2020;F19;1
220780;03-2020;F19;1
220780;04-2020;F10;1
220790;03-2020;F10;1
220790;05-2020;F10;1
220790;09-2020;F10;1
220795;05-2020;F10;1
220800;05-2020;F10;1
220810;09-2020;F10;1
220840;02-2020;F10;2
220840;04-2020;F10;1
220840;09-2020;F10;2
220840;10-2020;F10;1
220840;12-2020;F10;3
220860;04-2020;F10;1
220865;03-2020;F10;1
220865;10-2020;F10;1
220890;12-2020;F10;1
220935;07-2020;F10;1
220965;11-2020;F10;1
220970;02-2020;F10;1
221000;08-2020;F10;1
221020;11-2020;F14;1
221037;09-2020;F10;1
221050;05-2020;F10;2
221070;09-2020;F10;1
221100;01-2020;F10;2
221100;02-2020;F10;8
221100;02-2020;F19;1
221100;03-2020;F10;3
221100;04-2020;F10;1
221100;05-2020;F10;2
221100;06-2020;F10;2
221100;06-2020;F19;1
221100;07-2020;F10;1
221100;07-2020;F11;1
221100;07-2020;F19;1
221100;08-2020;F10;2
221100;09-2020;F10;3
221100;10-2020;F10;3
221100;11-2020;F10;4
221100;11-2020;F14;1
221100;12-2020;F10;6
221110;09-2020;F10;1
221110;12-2020;F10;1
221120;12-2020;F10;1
221130;01-2020;F10;1
221130;09-2020;F10;2
221135;03-2020;F10;1
230010;12-2020;F10;1
230020;01-2020;F10;3
230020;03-2020;F10;1
230020;05-2020;F10;1
230020;08-2020;F10;1
230030;01-2020;F10;2
230030;06-2020;F10;1
230030;07-2020;F10;1
230030;12-2020;F10;1
230050;06-2020;F10;2
230070;07-2020;F10;1
230080;11-2020;F10;1
230090;06-2020;F10;1
230090;08-2020;F10;1
230100;04-2020;F10;1
230110;05-2020;F10;1
230110;07-2020;F10;1
230120;10-2020;F10;1
230125;06-2020;F10;1
230125;12-2020;F10;1
230130;08-2020;F10;1
230160;04-2020;F10;1
230170;07-2020;F10;1
230185;11-2020;F10;1
230190;04-2020;F10;1
230190;07-2020;F10;2
230200;07-2020;F10;1
230210;04-2020;F10;1
230210;05-2020;F10;1
230210;06-2020;F16;1
230220;05-2020;F10;1
230220;06-2020;F10;1
230220;07-2020;F19;1
230220;10-2020;F10;1
230240;03-2020;F10;1
230240;04-2020;F10;3
230240;05-2020;F10;1
230240;06-2020;F10;1
230240;07-2020;F10;1
230240;08-2020;F10;1
230240;10-2020;F10;1
230250;01-2020;F10;1
230250;02-2020;F10;1
230250;05-2020;F10;1
230250;06-2020;F10;1
230250;11-2020;F10;1
230250;12-2020;F10;1
230260;10-2020;F10;1
230260;12-2020;F10;1
230270;11-2020;F10;1
230280;04-2020;F10;2
230280;05-2020;F10;3
230280;06-2020;F10;1
230280;08-2020;F10;3
230280;09-2020;F10;1
230280;10-2020;F10;1
230280;11-2020;F10;1
230280;12-2020;F10;1
230290;03-2020;F10;1
230290;09-2020;F10;1
230300;08-2020;F10;1
230300;11-2020;F10;1
230330;12-2020;F10;1
230350;01-2020;F10;1
230360;12-2020;F10;1
230365;02-2020;F10;1
230370;03-2020;F10;2
230370;05-2020;F10;1
230370;09-2020;F10;1
230370;10-2020;F10;3
230370;11-2020;F10;1
230370;12-2020;F10;1
230380;02-2020;F10;1
230380;06-2020;F10;1
230380;08-2020;F10;2
230380;09-2020;F10;1
230400;06-2020;F10;1
230410;06-2020;F10;1
230410;07-2020;F10;2
230410;11-2020;F10;1
230420;01-2020;F10;2
230420;02-2020;F10;1
230420;03-2020;F10;2
230420;08-2020;F10;1
230420;11-2020;F10;2
230423;03-2020;F10;1
230425;01-2020;F10;1
230427;02-2020;F10;1
230428;08-2020;F10;1
230430;04-2020;F10;1
230430;12-2020;F10;1
230440;01-2020;F10;4
230440;02-2020;F10;4
230440;02-2020;F19;1
230440;03-2020;F10;2
230440;04-2020;F10;8
230440;05-2020;F10;7
230440;05-2020;F19;2
230440;06-2020;F10;3
230440;07-2020;F10;6
230440;07-2020;F19;1
230440;08-2020;F10;5
230440;09-2020;F10;6
230440;10-2020;F10;6
230440;11-2020;F10;4
230440;12-2020;F10;7
230470;03-2020;F10;1
230495;01-2020;F10;1
230500;01-2020;F10;1
230500;02-2020;F10;1
230500;04-2020;F10;1
230500;09-2020;F10;2
230500;10-2020;F10;2
230500;11-2020;F10;1
230500;12-2020;F19;1
230510;02-2020;F10;1
230520;02-2020;F10;1
230520;10-2020;F10;2
230523;04-2020;F10;2
230523;05-2020;F10;1
230523;06-2020;F10;3
230523;07-2020;F10;1
230523;11-2020;F10;1
230530;03-2020;F10;1
230530;09-2020;F10;1
230530;10-2020;F10;1
230530;11-2020;F10;1
230535;05-2020;F10;1
230540;02-2020;F14;1
230540;03-2020;F10;1
230540;04-2020;F10;1
230560;06-2020;F12;1
230560;12-2020;F10;1
230565;08-2020;F10;1
230590;12-2020;F10;1
230620;06-2020;F10;1
230625;04-2020;F10;1
230625;05-2020;F10;1
230625;11-2020;F10;1
230630;11-2020;F10;1
230655;04-2020;F10;1
230660;02-2020;F10;1
230660;05-2020;F10;1
230700;06-2020;F10;1
230720;03-2020;F10;1
230730;01-2020;F10;1
230730;02-2020;F10;2
230730;03-2020;F10;1
230730;05-2020;F10;3
230730;06-2020;F10;4
230730;10-2020;F10;1
230740;06-2020;F10;1
230750;11-2020;F10;1
230760;03-2020;F10;2
230760;06-2020;F10;1
230760;11-2020;F10;2
230765;01-2020;F10;1
230765;04-2020;F10;1
230765;10-2020;F10;2
230765;11-2020;F10;1
230770;06-2020;F10;1
230770;08-2020;F10;1
230780;06-2020;F10;1
230780;10-2020;F10;1
230800;04-2020;F10;1
230800;06-2020;F10;1
230800;12-2020;F10;1
230810;05-2020;F10;1
230810;05-2020;F18;1
230810;06-2020;F10;2
230810;07-2020;F10;1
230810;10-2020;F10;2
230820;07-2020;F10;3
230820;11-2020;F10;1
230840;05-2020;F10;1
230850;02-2020;F10;1
230860;03-2020;F10;3
230870;08-2020;F10;1
230870;09-2020;F10;1
230930;03-2020;F10;1
230930;08-2020;F10;1
230930;09-2020;F10;1
230930;11-2020;F10;1
230930;12-2020;F10;1
230945;12-2020;F10;1
230950;03-2020;F10;1
230950;05-2020;F10;1
230950;06-2020;F10;1
230950;09-2020;F10;1
230970;01-2020;F10;1
230970;02-2020;F10;1
230970;05-2020;F10;1
230970;08-2020;F10;1
230970;09-2020;F10;1
230970;10-2020;F10;3
230980;02-2020;F10;1
230980;06-2020;F10;1
231000;01-2020;F10;1
231020;02-2020;F10;2
231020;08-2020;F10;1
231050;03-2020;F10;1
231060;04-2020;F10;1
231060;12-2020;F10;1
231070;09-2020;F10;1
231070;11-2020;F10;2
231080;11-2020;F10;2
231090;04-2020;F10;1
231090;07-2020;F10;1
231095;05-2020;F10;1
231100;01-2020;F10;1
231100;03-2020;F10;1
231100;06-2020;F10;1
231100;10-2020;F10;1
231100;11-2020;F10;1
231110;03-2020;F10;1
231126;06-2020;F10;1
231126;10-2020;F10;1
231130;06-2020;F10;1
231140;01-2020;F10;1
231140;02-2020;F10;1
231140;03-2020;F10;2
231140;06-2020;F10;1
231140;08-2020;F10;2
231140;12-2020;F10;2
231180;02-2020;F10;1
231180;03-2020;F10;1
231180;04-2020;F10;1
231180;05-2020;F10;1
231180;06-2020;F10;1
231180;08-2020;F10;1
231180;10-2020;F10;1
231190;07-2020;F10;1
231195;11-2020;F10;1
231200;01-2020;F10;1
231200;09-2020;F19;1
231230;01-2020;F10;1
231230;03-2020;F10;1
231230;05-2020;F10;1
231230;06-2020;F10;1
231230;08-2020;F10;1
231240;04-2020;F10;1
231260;11-2020;F10;1
231270;01-2020;F10;1
231270;04-2020;F10;1
231290;01-2020;F10;1
231290;02-2020;F10;3
231290;03-2020;F10;1
231290;04-2020;F10;1
231290;06-2020;F10;2
231290;06-2020;F15;1
231290;07-2020;F10;2
231290;09-2020;F10;1
231290;10-2020;F10;4
231290;11-2020;F10;2
231290;11-2020;F19;1
231330;01-2020;F10;1
231330;03-2020;F10;1
231330;05-2020;F10;1
231330;06-2020;F10;2
231330;08-2020;F10;1
231330;11-2020;F10;1
231340;02-2020;F10;1
231340;03-2020;F10;3
231340;05-2020;F10;1
231340;06-2020;F10;1
231340;07-2020;F10;2
231340;08-2020;F10;2
231340;10-2020;F10;1
231380;02-2020;F19;1
231380;03-2020;F10;1
231380;09-2020;F10;1
231395;10-2020;F10;1
231400;08-2020;F10;1
231410;01-2020;F10;2
231410;03-2020;F10;3
231410;04-2020;F10;1
231410;06-2020;F10;1
231410;07-2020;F10;1
231410;09-2020;F10;1
231410;11-2020;F10;2
231410;12-2020;F10;3
240010;10-2020;F10;1
240020;01-2020;F10;1
240020;04-2020;F10;1
240020;06-2020;F10;1
240020;12-2020;F10;1
240030;06-2020;F10;1
240050;01-2020;F10;1
240050;11-2020;F10;1
240050;12-2020;F10;1
240080;05-2020;F10;1
240100;09-2020;F10;1
240100;10-2020;F10;1
240110;02-2020;F10;1
240110;04-2020;F10;1
240110;07-2020;F10;1
240110;09-2020;F10;1
240120;04-2020;F10;1
240120;06-2020;F10;1
240120;11-2020;F10;1
240145;01-2020;F10;1
240145;06-2020;F10;1
240185;05-2020;F10;1
240200;01-2020;F10;1
240200;04-2020;F10;1
240200;05-2020;F10;1
240200;10-2020;F10;1
240200;11-2020;F10;1
240230;03-2020;F10;1
240240;11-2020;F10;1
240250;05-2020;F10;1
240300;12-2020;F10;1
240310;01-2020;F19;1
240310;05-2020;F10;1
240320;06-2020;F10;1
240325;01-2020;F10;1
240325;07-2020;F10;1
240325;09-2020;F10;1
240330;10-2020;F10;1
240330;11-2020;F10;1
240360;04-2020;F10;1
240360;10-2020;F10;1
240360;12-2020;F10;2
240380;09-2020;F10;1
240400;05-2020;F10;1
240420;09-2020;F10;1
240420;12-2020;F10;1
240490;12-2020;F10;1
240580;07-2020;F10;1
240580;09-2020;F10;1
240600;02-2020;F10;1
240600;03-2020;F10;1
240610;03-2020;F10;1
240610;09-2020;F10;1
240650;11-2020;F10;1
240710;02-2020;F10;1
240710;03-2020;F10;1
240720;04-2020;F10;1
240720;05-2020;F10;1
240730;02-2020;F10;1
240740;03-2020;F10;1
240760;04-2020;F10;1
240770;01-2020;F10;1
240780;05-2020;F10;2
240800;01-2020;F10;2
240800;03-2020;F10;1
240800;05-2020;F10;6
240800;05-2020;F15;1
240800;06-2020;F10;4
240800;08-2020;F10;1
240800;09-2020;F10;1
240800;10-2020;F10;1
240800;10-2020;F19;1
240800;11-2020;F10;2
240810;01-2020;F10;2
240810;02-2020;F10;2
240810;03-2020;F14;1
240810;04-2020;F10;1
240810;05-2020;F10;1
240810;06-2020;F10;3
240810;07-2020;F10;2
240810;07-2020;F19;1
240810;08-2020;F10;2
240810;09-2020;F10;1
240810;10-2020;F10;3
240830;04-2020;F10;1
240830;06-2020;F10;1
240895;09-2020;F10;1
240940;01-2020;F10;1
240940;02-2020;F10;2
240940;03-2020;F10;1
240940;05-2020;F10;1
240940;07-2020;F10;1
240940;08-2020;F10;2
240940;10-2020;F10;1
240940;11-2020;F10;1
240940;12-2020;F10;1
240990;05-2020;F10;1
241010;05-2020;F10;1
241025;01-2020;F10;1
241025;06-2020;F10;1
241120;03-2020;F19;1
241140;01-2020;F10;1
241142;02-2020;F10;1
241150;01-2020;F10;1
241200;02-2020;F10;1
241200;12-2020;F10;1
241220;09-2020;F10;1
241260;06-2020;F10;1
241335;08-2020;F10;1
241340;02-2020;F10;1
241340;05-2020;F10;1
241340;12-2020;F10;1
241400;09-2020;F10;1
241440;07-2020;F10;1
250040;12-2020;F10;1
250050;06-2020;F10;1
250050;07-2020;F10;1
250060;03-2020;F10;1
250060;04-2020;F10;1
250060;05-2020;F10;1
250070;10-2020;F10;1
250100;02-2020;F10;1
250180;04-2020;F10;1
250370;02-2020;F10;1
250370;03-2020;F16;1
250370;04-2020;F10;1
250370;05-2020;F10;2
250370;08-2020;F10;1
250370;09-2020;F10;1
250370;10-2020;F10;1
250370;12-2020;F10;1
250400;01-2020;F10;1
250400;06-2020;F10;1
250400;07-2020;F10;2
250400;08-2020;F10;1
250400;09-2020;F10;1
250400;10-2020;F10;1
250400;12-2020;F10;2
250420;01-2020;F10;1
250430;03-2020;F10;1
250430;07-2020;F10;1
250460;05-2020;F10;1
250460;08-2020;F10;1
250470;04-2020;F10;1
250490;04-2020;F10;1
250510;05-2020;F10;1
250520;06-2020;F10;1
250535;01-2020;F10;1
250560;08-2020;F10;1
250600;01-2020;F10;1
250600;06-2020;F10;1
250600;11-2020;F10;1
250630;01-2020;F10;1
250630;02-2020;F10;2
250630;04-2020;F10;1
250630;05-2020;F10;1
250630;06-2020;F10;1
250630;08-2020;F14;1
250700;11-2020;F10;1
250730;03-2020;F10;1
250730;10-2020;F10;1
250750;03-2020;F10;1
250750;04-2020;F10;1
250750;05-2020;F10;4
250750;06-2020;F10;3
250750;07-2020;F10;3
250750;08-2020;F10;1
250750;09-2020;F10;2
250750;10-2020;F10;4
250750;11-2020;F10;5
250750;12-2020;F10;2
250770;11-2020;F10;1
250790;08-2020;F10;1
250890;08-2020;F10;1
250890;09-2020;F10;1
250960;12-2020;F10;1
251080;02-2020;F10;1
251080;03-2020;F10;1
251080;07-2020;F10;2
251080;08-2020;F10;1
251080;09-2020;F10;4
251080;10-2020;F10;1
251080;11-2020;F10;2
251120;07-2020;F10;1
251130;01-2020;F10;1
251130;03-2020;F10;1
251130;06-2020;F10;1
251140;12-2020;F10;1
251190;09-2020;F10;1
251250;06-2020;F10;1
251250;09-2020;F10;1
251320;12-2020;F10;1
251340;04-2020;F18;1
251370;04-2020;F10;1
251370;05-2020;F10;2
251370;06-2020;F10;1
251370;07-2020;F11;1
251390;03-2020;F10;1
251390;04-2020;F10;1
251390;05-2020;F10;2
251390;07-2020;F10;1
251390;11-2020;F10;1
251450;12-2020;F10;1
251530;05-2020;F10;1
251550;11-2020;F10;1
251600;02-2020;F10;1
251620;05-2020;F10;1
251620;06-2020;F10;1
251620;07-2020;F10;1
251620;09-2020;F10;1
251620;12-2020;F10;1
251630;07-2020;F10;1
251650;04-2020;F10;1
251670;02-2020;F10;1
251670;09-2020;F10;1
251700;05-2020;F10;1
260005;03-2020;F10;1
260005;05-2020;F10;1
260005;08-2020;F10;1
260005;09-2020;F10;1
260005;10-2020;F10;1
260010;01-2020;F10;1
260010;05-2020;F10;1
260020;12-2020;F10;1
260030;01-2020;F10;1
260030;06-2020;F10;1
260030;07-2020;F10;1
260040;06-2020;F10;1
260040;12-2020;F10;1
260050;05-2020;F10;1
260050;06-2020;F10;1
260050;09-2020;F10;1
260050;11-2020;F10;1
260060;04-2020;F10;1
260070;04-2020;F10;1
260070;05-2020;F10;2
260070;11-2020;F10;1
260080;03-2020;F10;1
260090;02-2020;F10;1
