MUNICIPIO_CODIGO;MES_ANO;CAUSABAS;TOTAL_OBITOS
150618;11-2017;F10;1
150619;08-2017;F10;1
150630;11-2017;F10;1
150650;03-2017;F10;1
150650;06-2017;F10;1
150655;01-2017;F19;1
150680;11-2017;F10;1
150700;06-2017;F10;1
150720;01-2017;F10;1
150720;09-2017;F10;1
150790;12-2017;F10;1
150795;07-2017;F10;1
150805;09-2017;F10;1
150810;05-2017;F10;1
150810;06-2017;F10;1
150810;07-2017;F10;2
150810;10-2017;F10;1
150815;01-2017;F10;1
150815;10-2017;F10;1
160030;01-2017;F10;2
160030;03-2017;F10;1
160030;07-2017;F10;1
160060;01-2017;F10;1
170070;09-2017;F10;1
170100;07-2017;F10;1
170210;01-2017;F10;2
170210;02-2017;F10;1
170210;03-2017;F10;1
170210;05-2017;F10;1
170210;07-2017;F10;2
170210;10-2017;F19;1
170210;12-2017;F10;1
170210;12-2017;F19;1
170220;02-2017;F10;1
170240;01-2017;F10;1
170255;05-2017;F10;1
170255;06-2017;F10;1
170270;02-2017;F10;1
170310;11-2017;F10;1
170370;03-2017;F10;1
170384;06-2017;F10;1
170388;11-2017;F10;1
170389;12-2017;F10;1
170550;03-2017;F10;1
170550;09-2017;F10;1
170550;10-2017;F10;1
170700;05-2017;F10;1
170700;07-2017;F10;2
170700;08-2017;F10;2
170700;12-2017;F10;1
170710;10-2017;F10;1
170720;12-2017;F10;1
170820;01-2017;F10;1
170820;04-2017;F10;2
170930;04-2017;F10;1
170950;01-2017;F10;1
170950;02-2017;F10;2
170950;04-2017;F10;1
170950;06-2017;F10;1
170950;07-2017;F19;1
170950;08-2017;F10;1
170950;11-2017;F10;1
170950;12-2017;F10;1
171270;06-2017;F10;1
171420;03-2017;F19;1
171420;08-2017;F10;1
171420;09-2017;F10;1
171488;08-2017;F10;1
171488;10-2017;F10;1
171500;06-2017;F10;1
171610;03-2017;F10;1
171610;06-2017;F10;2
171610;12-2017;F10;1
171620;06-2017;F10;1
171750;09-2017;F10;1
171780;11-2017;F10;1
171790;04-2017;F10;1
171820;03-2017;F10;1
171820;04-2017;F10;1
171820;06-2017;F10;1
171820;07-2017;F10;2
171820;08-2017;F10;1
171820;09-2017;F10;1
171870;03-2017;F10;1
171884;01-2017;F10;1
172049;05-2017;F10;1
172090;11-2017;F10;1
172100;01-2017;F10;2
172100;02-2017;F10;2
172100;03-2017;F10;1
172100;04-2017;F10;1
172100;05-2017;F10;1
172100;07-2017;F10;1
172100;08-2017;F19;1
172100;09-2017;F10;1
172120;05-2017;F10;1
172120;12-2017;F19;1
172210;03-2017;F10;1
210005;04-2017;F10;1
210005;05-2017;F10;1
210005;07-2017;F10;1
210005;11-2017;F10;1
210080;03-2017;F10;1
210120;02-2017;F10;1
210120;06-2017;F10;1
210140;10-2017;F10;1
210140;12-2017;F10;2
210160;09-2017;F10;1
210170;02-2017;F10;1
210170;09-2017;F10;1
210170;11-2017;F10;1
210230;02-2017;F10;1
210230;03-2017;F10;1
210230;05-2017;F10;1
210260;09-2017;F10;1
210290;03-2017;F10;1
210300;02-2017;F10;1
210300;04-2017;F10;1
210300;05-2017;F10;1
210300;06-2017;F10;1
210300;08-2017;F10;1
210300;12-2017;F10;2
210320;02-2017;F10;1
210320;05-2017;F10;1
210320;08-2017;F12;1
210320;10-2017;F10;1
210330;02-2017;F10;1
210340;05-2017;F10;1
210340;12-2017;F19;1
210350;07-2017;F10;1
210370;04-2017;F16;1
210375;12-2017;F10;1
210390;04-2017;F10;1
210409;04-2017;F10;1
210462;06-2017;F10;1
210480;12-2017;F10;1
210530;02-2017;F10;2
210530;03-2017;F10;1
210530;05-2017;F10;1
210530;06-2017;F10;1
210530;07-2017;F10;2
210530;08-2017;F10;1
210530;09-2017;F10;1
210530;10-2017;F10;1
210530;11-2017;F10;1
210530;12-2017;F10;2
210535;02-2017;F10;1
210540;03-2017;F10;1
210540;08-2017;F19;1
210540;11-2017;F10;1
210550;11-2017;F10;1
210570;06-2017;F10;1
210594;01-2017;F10;1
210596;03-2017;F10;1
210660;07-2017;F10;1
210740;05-2017;F10;1
210740;06-2017;F10;1
210760;06-2017;F10;1
210780;05-2017;F10;1
210790;05-2017;F10;1
210805;03-2017;F14;1
210820;01-2017;F10;1
210820;02-2017;F10;1
210820;08-2017;F18;1
210850;01-2017;F10;1
210860;01-2017;F10;1
210860;03-2017;F10;1
210860;12-2017;F10;1
210870;05-2017;F10;1
210870;10-2017;F10;1
210910;03-2017;F19;1
210910;07-2017;F10;1
210945;07-2017;F10;1
210990;02-2017;F10;1
210990;04-2017;F10;1
210990;05-2017;F10;1
210990;07-2017;F10;2
211000;01-2017;F10;1
211000;03-2017;F10;1
211000;07-2017;F10;1
211050;12-2017;F10;1
211060;01-2017;F10;1
211110;06-2017;F10;1
211120;03-2017;F10;1
211120;04-2017;F10;1
211120;05-2017;F10;1
211120;07-2017;F10;1
211120;08-2017;F10;1
211130;01-2017;F10;2
211130;01-2017;F19;3
211130;02-2017;F10;1
211130;03-2017;F10;6
211130;03-2017;F19;1
211130;04-2017;F10;4
211130;05-2017;F10;1
211130;05-2017;F13;1
211130;06-2017;F10;6
211130;07-2017;F10;5
211130;07-2017;F19;1
211130;08-2017;F19;3
211130;09-2017;F10;2
211130;09-2017;F19;1
211130;10-2017;F10;4
211130;11-2017;F10;2
211130;12-2017;F10;1
211130;12-2017;F19;2
211150;03-2017;F19;1
211176;08-2017;F11;1
211220;06-2017;F10;1
211220;07-2017;F10;1
211220;11-2017;F11;1
211220;12-2017;F10;2
211270;04-2017;F10;1
211270;05-2017;F13;1
220040;04-2017;F10;1
220040;12-2017;F10;1
220120;02-2017;F10;1
220120;04-2017;F10;1
220120;05-2017;F10;1
220120;07-2017;F10;1
220120;11-2017;F10;1
220150;01-2017;F10;1
220150;03-2017;F10;1
220150;05-2017;F10;1
220155;04-2017;F10;1
220190;03-2017;F10;2
220190;06-2017;F10;1
220196;02-2017;F10;1
220200;02-2017;F10;1
220200;07-2017;F10;1
220200;08-2017;F10;1
220209;01-2017;F10;1
220220;01-2017;F10;1
220220;04-2017;F10;1
220230;06-2017;F10;1
220240;12-2017;F10;1
220253;01-2017;F10;1
220260;01-2017;F10;1
220265;04-2017;F10;1
220270;03-2017;F10;1
220270;05-2017;F10;1
220280;02-2017;F10;1
220290;01-2017;F10;1
220320;07-2017;F10;1
220350;04-2017;F10;1
220350;07-2017;F11;1
220350;08-2017;F10;1
220370;05-2017;F10;1
220370;07-2017;F10;1
220370;08-2017;F10;1
220380;01-2017;F10;1
220390;01-2017;F10;1
220390;02-2017;F10;1
220390;05-2017;F10;1
220390;06-2017;F10;1
220390;09-2017;F10;1
220390;10-2017;F10;2
220390;11-2017;F10;2
220435;10-2017;F10;1
220465;11-2017;F10;1
220510;07-2017;F10;1
220520;09-2017;F10;1
220540;10-2017;F10;1
220550;04-2017;F10;1
220550;05-2017;F10;1
220550;06-2017;F10;2
220550;07-2017;F10;1
220595;05-2017;F10;1
220605;10-2017;F10;1
220650;02-2017;F10;1
220690;02-2017;F10;1
220700;01-2017;F10;1
220700;03-2017;F10;2
220700;11-2017;F10;1
220750;03-2017;F10;1
220760;05-2017;F10;1
220770;02-2017;F10;1
220770;04-2017;F10;1
220770;05-2017;F10;1
220770;06-2017;F10;1
220770;10-2017;F10;1
220777;11-2017;F10;1
220780;01-2017;F10;1
220790;02-2017;F19;1
220790;08-2017;F10;2
220790;11-2017;F10;2
220800;09-2017;F10;1
220800;11-2017;F10;1
220800;12-2017;F10;1
220810;04-2017;F10;1
220810;12-2017;F10;1
220820;06-2017;F10;1
220830;04-2017;F10;1
220840;01-2017;F10;2
220840;08-2017;F10;1
220840;10-2017;F10;1
220860;09-2017;F10;1
220865;06-2017;F10;1
220880;09-2017;F10;1
220930;03-2017;F10;1
220950;05-2017;F10;1
220987;12-2017;F10;1
221000;05-2017;F16;1
221005;01-2017;F10;1
221010;09-2017;F10;1
221010;10-2017;F10;1
221020;06-2017;F10;1
221039;01-2017;F10;1
221039;02-2017;F10;1
221050;02-2017;F10;1
221050;10-2017;F10;1
221060;05-2017;F10;1
221097;01-2017;F10;1
221100;01-2017;F10;4
221100;02-2017;F10;4
221100;02-2017;F14;1
221100;03-2017;F10;2
221100;04-2017;F10;3
221100;04-2017;F19;1
221100;05-2017;F10;1
221100;05-2017;F14;1
221100;06-2017;F10;2
221100;06-2017;F19;1
221100;07-2017;F10;1
221100;07-2017;F14;1
221100;08-2017;F10;1
221100;08-2017;F19;1
221100;10-2017;F10;2
221100;10-2017;F14;1
221100;11-2017;F14;1
221100;12-2017;F10;1
221110;04-2017;F10;1
221110;08-2017;F10;1
221120;04-2017;F10;1
221120;06-2017;F10;2
221120;08-2017;F10;1
221135;07-2017;F10;1
221150;01-2017;F10;1
230015;09-2017;F10;1
230020;09-2017;F10;1
230030;01-2017;F10;1
230030;02-2017;F10;1
230030;06-2017;F10;1
230030;08-2017;F10;1
230040;02-2017;F10;1
230040;11-2017;F10;1
230100;03-2017;F10;1
230100;10-2017;F10;1
230110;04-2017;F10;1
230110;06-2017;F14;1
230120;01-2017;F10;2
230120;02-2017;F10;2
230120;07-2017;F10;1
230125;08-2017;F10;2
230140;04-2017;F10;1
230185;01-2017;F10;1
230190;05-2017;F10;2
230190;07-2017;F10;1
230195;03-2017;F10;1
230195;04-2017;F10;1
230195;09-2017;F10;1
230205;10-2017;F10;1
230220;06-2017;F10;1
230240;01-2017;F10;1
230240;03-2017;F10;2
230240;08-2017;F10;1
230240;10-2017;F10;1
230250;01-2017;F10;1
230250;04-2017;F10;1
230250;08-2017;F14;1
230250;10-2017;F14;1
230250;12-2017;F10;1
230260;03-2017;F10;1
230260;07-2017;F11;2
230260;10-2017;F10;2
230270;01-2017;F10;1
230270;06-2017;F10;1
230280;03-2017;F10;1
230280;05-2017;F10;1
230280;06-2017;F10;1
230280;07-2017;F10;1
230280;10-2017;F10;1
230280;11-2017;F10;1
230290;05-2017;F10;1
230290;08-2017;F10;1
230310;03-2017;F10;1
230330;06-2017;F10;1
230350;05-2017;F10;1
230370;01-2017;F10;1
230370;02-2017;F10;1
230370;12-2017;F10;1
230390;04-2017;F14;1
230393;01-2017;F10;2
230400;06-2017;F10;1
230410;01-2017;F10;2
230410;02-2017;F10;2
230410;05-2017;F10;2
230410;11-2017;F10;3
230410;12-2017;F10;3
230420;03-2017;F10;2
230420;08-2017;F10;1
230420;09-2017;F10;1
230420;12-2017;F10;1
230423;06-2017;F10;1
230428;06-2017;F11;1
230430;09-2017;F10;1
230440;01-2017;F10;5
230440;02-2017;F10;6
230440;03-2017;F10;4
230440;03-2017;F19;1
230440;04-2017;F10;1
230440;04-2017;F14;1
230440;05-2017;F10;3
230440;06-2017;F10;4
230440;06-2017;F19;2
230440;07-2017;F10;2
230440;08-2017;F10;3
230440;09-2017;F10;5
230440;10-2017;F10;3
230440;10-2017;F11;1
230440;11-2017;F10;2
230440;12-2017;F10;5
230470;07-2017;F10;1
230470;10-2017;F10;1
230495;09-2017;F10;1
230500;02-2017;F10;2
230500;04-2017;F10;2
230500;06-2017;F10;2
230500;08-2017;F10;1
230500;09-2017;F10;1
230500;12-2017;F10;1
230510;12-2017;F10;1
230520;03-2017;F10;2
230530;03-2017;F10;1
230530;07-2017;F10;1
230530;08-2017;F10;1
230540;04-2017;F10;1
230540;06-2017;F10;1
230540;12-2017;F10;2
230580;01-2017;F10;1
230580;02-2017;F10;1
230590;11-2017;F10;1
230620;03-2017;F10;1
230620;12-2017;F10;1
230630;03-2017;F10;1
230630;08-2017;F10;1
230630;12-2017;F10;1
230640;07-2017;F14;1
230640;12-2017;F10;1
230660;04-2017;F10;1
230690;09-2017;F10;1
230730;01-2017;F10;1
230730;02-2017;F10;2
230730;03-2017;F10;4
230730;04-2017;F10;1
230730;05-2017;F10;2
230730;06-2017;F10;3
230730;08-2017;F10;1
230730;11-2017;F10;1
230730;12-2017;F10;3
230760;12-2017;F10;2
230765;01-2017;F10;1
230765;02-2017;F19;1
230765;10-2017;F10;1
230765;12-2017;F10;1
230770;08-2017;F10;2
230800;07-2017;F19;1
230800;11-2017;F10;1
230820;04-2017;F10;1
230830;03-2017;F10;1
230835;10-2017;F10;1
230840;07-2017;F10;1
230860;03-2017;F10;1
230860;07-2017;F10;1
230870;03-2017;F10;1
230870;09-2017;F10;1
230870;12-2017;F10;1
230880;02-2017;F10;1
230880;10-2017;F10;1
230900;01-2017;F10;1
230930;07-2017;F10;1
230950;03-2017;F10;1
230950;10-2017;F10;2
230960;01-2017;F10;1
230970;01-2017;F10;1
230970;02-2017;F10;1
230970;05-2017;F10;2
230970;07-2017;F10;1
230970;08-2017;F10;1
230970;10-2017;F10;1
231010;05-2017;F10;1
231020;01-2017;F10;1
231020;02-2017;F10;1
231030;01-2017;F10;1
231030;03-2017;F10;2
231050;04-2017;F10;1
231070;07-2017;F10;1
231070;08-2017;F10;1
231080;11-2017;F10;1
231085;01-2017;F10;1
231095;05-2017;F10;1
231100;02-2017;F10;1
231100;03-2017;F10;1
231100;05-2017;F10;1
231100;08-2017;F10;1
231110;02-2017;F10;1
231110;10-2017;F10;1
231120;02-2017;F10;1
231126;10-2017;F10;1
231130;04-2017;F10;1
231130;06-2017;F15;1
231140;04-2017;F10;1
231140;05-2017;F10;2
231140;10-2017;F10;1
231140;12-2017;F10;2
231160;01-2017;F10;1
231160;02-2017;F10;1
231160;03-2017;F10;1
231160;04-2017;F10;1
231160;05-2017;F10;1
231160;08-2017;F10;1
231180;01-2017;F10;1
231180;02-2017;F10;1
231180;03-2017;F10;1
231180;08-2017;F10;1
231180;10-2017;F10;1
231180;12-2017;F10;1
231195;01-2017;F10;1
231200;02-2017;F10;2
231210;02-2017;F10;1
231230;01-2017;F10;1
231230;06-2017;F10;1
231230;11-2017;F10;2
231240;04-2017;F10;1
231260;05-2017;F10;1
231270;02-2017;F10;1
231270;04-2017;F10;1
231270;08-2017;F10;1
231290;02-2017;F10;1
231290;03-2017;F10;1
231290;03-2017;F19;1
231290;05-2017;F10;1
231290;06-2017;F10;2
231290;09-2017;F10;1
231290;10-2017;F10;2
231290;11-2017;F10;1
231290;12-2017;F10;1
231310;03-2017;F10;1
231320;01-2017;F10;2
231330;01-2017;F10;2
231330;08-2017;F10;1
231330;12-2017;F10;1
231340;01-2017;F10;1
231340;02-2017;F10;3
231340;03-2017;F10;1
231340;04-2017;F10;2
231340;05-2017;F10;3
231340;07-2017;F10;2
231340;10-2017;F10;1
231340;11-2017;F10;1
231360;01-2017;F10;1
231360;06-2017;F10;1
231360;12-2017;F10;1
231400;05-2017;F10;1
231410;03-2017;F10;1
231410;05-2017;F10;1
231410;06-2017;F10;1
231410;08-2017;F10;2
231410;09-2017;F10;2
231410;12-2017;F10;1
240010;03-2017;F10;1
240040;08-2017;F10;1
240060;04-2017;F10;1
240070;03-2017;F10;1
240070;04-2017;F10;1
240100;02-2017;F10;1
240100;10-2017;F10;1
240110;03-2017;F10;1
240200;02-2017;F10;1
240200;04-2017;F10;1
240200;10-2017;F13;1
240230;02-2017;F10;1
240230;03-2017;F10;1
240230;07-2017;F10;1
240260;08-2017;F10;1
240260;10-2017;F10;1
240270;11-2017;F10;1
240310;03-2017;F10;1
240310;04-2017;F10;1
240325;04-2017;F10;2
240325;05-2017;F10;1
240360;04-2017;F10;1
240420;10-2017;F10;1
240580;04-2017;F10;3
240580;11-2017;F10;1
240610;12-2017;F10;1
240650;03-2017;F10;1
240690;04-2017;F10;1
240700;09-2017;F10;1
240710;07-2017;F10;2
240720;01-2017;F10;1
240720;02-2017;F10;1
240720;06-2017;F10;1
240720;07-2017;F10;1
240740;11-2017;F10;1
240790;11-2017;F10;1
240800;01-2017;F10;2
240800;02-2017;F10;1
240800;03-2017;F10;4
240800;05-2017;F10;2
240800;06-2017;F10;2
240800;07-2017;F10;6
240800;08-2017;F10;2
240800;09-2017;F10;1
240800;10-2017;F10;1
240800;11-2017;F10;3
240800;11-2017;F14;1
240800;12-2017;F10;1
240810;01-2017;F10;3
240810;02-2017;F10;1
240810;03-2017;F10;2
240810;04-2017;F10;1
240810;05-2017;F10;2
240810;06-2017;F10;1
240810;07-2017;F10;5
240810;08-2017;F10;1
240810;10-2017;F10;1
240810;11-2017;F10;2
240810;12-2017;F10;3
240830;08-2017;F10;1
240940;04-2017;F10;1
240940;06-2017;F10;1
240940;07-2017;F10;2
240940;09-2017;F10;2
240940;12-2017;F10;1
241010;11-2017;F10;1
241020;12-2017;F10;1
241070;03-2017;F10;1
241140;04-2017;F10;1
241140;10-2017;F19;1
241190;02-2017;F10;1
241220;01-2017;F10;1
241220;04-2017;F10;1
241220;05-2017;F10;1
241230;05-2017;F10;1
241250;06-2017;F10;1
241250;08-2017;F10;1
241310;06-2017;F10;1
241370;01-2017;F10;1
241470;09-2017;F10;1
241490;02-2017;F10;1
250030;01-2017;F10;1
250030;11-2017;F10;1
250060;07-2017;F10;1
250060;12-2017;F10;1
250070;01-2017;F10;1
250110;05-2017;F10;1
250110;10-2017;F10;1
250110;11-2017;F10;1
250150;10-2017;F10;1
250170;10-2017;F10;1
250180;05-2017;F10;1
250190;09-2017;F10;2
250190;10-2017;F10;1
250190;12-2017;F10;1
250320;07-2017;F10;1
250320;08-2017;F10;1
250370;01-2017;F10;2
250370;04-2017;F10;2
250370;05-2017;F10;1
250370;10-2017;F10;1
250370;12-2017;F10;2
250375;07-2017;F10;1
250400;01-2017;F10;1
250400;02-2017;F10;3
250400;02-2017;F19;1
250400;04-2017;F10;1
250400;05-2017;F10;1
250400;07-2017;F10;2
250400;08-2017;F10;1
250400;09-2017;F16;1
250400;11-2017;F10;1
250420;09-2017;F10;1
250430;02-2017;F10;1
250430;05-2017;F10;1
250430;08-2017;F10;1
250430;09-2017;F10;1
250430;12-2017;F10;1
250460;12-2017;F10;1
250510;02-2017;F10;1
250510;10-2017;F10;1
250600;08-2017;F10;1
250630;02-2017;F10;1
250630;04-2017;F10;2
250630;06-2017;F18;1
250630;11-2017;F10;2
250700;06-2017;F10;1
250750;01-2017;F10;1
250750;02-2017;F10;6
250750;04-2017;F10;1
250750;05-2017;F10;1
250750;06-2017;F10;1
250750;07-2017;F10;2
250750;09-2017;F10;2
250750;11-2017;F10;2
250750;12-2017;F10;1
250860;07-2017;F10;1
250890;01-2017;F10;1
250890;09-2017;F10;1
250890;12-2017;F10;1
250930;02-2017;F10;1
250970;04-2017;F10;1
250970;09-2017;F10;1
251080;03-2017;F10;1
251080;05-2017;F10;2
251080;11-2017;F10;1
251120;02-2017;F10;1
251130;08-2017;F11;1
251140;05-2017;F10;1
251230;09-2017;F10;1
251250;12-2017;F10;1
251250;12-2017;F19;1
251310;10-2017;F10;1
251320;12-2017;F10;1
251340;06-2017;F10;1
251350;07-2017;F10;1
251350;12-2017;F10;1
251370;06-2017;F10;1
251390;06-2017;F10;2
251390;09-2017;F10;1
251390;12-2017;F10;1
251580;03-2017;F10;1
251610;11-2017;F10;1
251620;01-2017;F10;1
251620;03-2017;F10;1
251620;03-2017;F15;1
251620;09-2017;F10;1
251620;12-2017;F19;1
251630;04-2017;F10;1
251650;02-2017;F10;1
251660;08-2017;F10;1
251690;03-2017;F10;1
260005;01-2017;F10;1
260005;07-2017;F10;1
260005;09-2017;F10;2
260005;12-2017;F10;1
260010;07-2017;F10;1
260010;10-2017;F10;1
260020;09-2017;F10;1
260020;11-2017;F10;1
260030;04-2017;F10;1
260040;10-2017;F10;2
260050;06-2017;F10;1
260070;05-2017;F10;1
260070;10-2017;F10;1
260080;03-2017;F10;1
260080;06-2017;F10;1
260090;03-2017;F10;1
260100;11-2017;F10;1
260110;03-2017;F10;1
260110;04-2017;F10;1
260110;09-2017;F10;1
260110;11-2017;F10;1
260110;12-2017;F10;1
260120;01-2017;F10;1
260120;03-2017;F10;1
260120;04-2017;F10;1
260120;05-2017;F10;1
260120;11-2017;F10;1
260120;12-2017;F10;2
260140;07-2017;F10;1
260150;10-2017;F10;1
260150;12-2017;F10;1
260170;01-2017;F10;1
260170;03-2017;F10;1
260190;02-2017;F10;1
260200;08-2017;F10;1
260210;02-2017;F10;1
260210;06-2017;F10;1
260210;10-2017;F10;1
260230;06-2017;F10;1
260240;08-2017;F10;1
260260;06-2017;F10;1
260260;07-2017;F10;1
260260;08-2017;F10;1
260280;02-2017;F10;1
260280;03-2017;F10;1
260280;11-2017;F10;1
260290;01-2017;F10;1
260290;05-2017;F10;2
260290;05-2017;F16;1
260290;06-2017;F10;2
260290;07-2017;F10;1
260290;08-2017;F10;2
260290;10-2017;F10;1
260300;05-2017;F10;1
260310;05-2017;F10;1
260320;08-2017;F10;1
260320;11-2017;F10;2
260330;03-2017;F10;1
260345;07-2017;F10;1
260350;05-2017;F10;1
260350;06-2017;F10;1
260360;07-2017;F10;1
260392;07-2017;F16;1
260392;08-2017;F10;1
260392;11-2017;F10;1
260400;02-2017;F10;1
260410;01-2017;F10;5
260410;02-2017;F10;3
260410;03-2017;F10;2
260410;05-2017;F10;2
260410;06-2017;F10;1
260410;07-2017;F10;3
260410;08-2017;F10;1
260410;09-2017;F10;2
260410;11-2017;F10;3
260410;12-2017;F10;2
260415;05-2017;F10;1
260420;01-2017;F10;1
260420;10-2017;F10;2
260450;10-2017;F10;1
260480;04-2017;F10;1
260480;10-2017;F10;1
260520;02-2017;F10;1
260520;06-2017;F10;1
260520;10-2017;F10;2
260520;11-2017;F10;2
260530;07-2017;F10;1
260540;10-2017;F10;1
260550;03-2017;F10;1
260550;12-2017;F10;1
260570;01-2017;F10;1
260570;04-2017;F10;1
260570;04-2017;F12;1
260590;04-2017;F10;1
260600;01-2017;F10;2
260600;04-2017;F10;1
260600;05-2017;F10;2
260600;06-2017;F10;2
260600;07-2017;F10;1
260600;09-2017;F10;2
260600;11-2017;F10;1
260610;08-2017;F10;1
260620;03-2017;F10;2
260620;09-2017;F10;1
260620;10-2017;F10;1
260640;02-2017;F10;1
260640;04-2017;F10;1
260640;06-2017;F10;2
260640;10-2017;F10;1
260640;11-2017;F10;1
260650;02-2017;F10;2
260650;09-2017;F10;1
260680;03-2017;F10;1
260680;11-2017;F10;1
260720;05-2017;F10;1
260740;01-2017;F10;1
260750;07-2017;F10;2
260750;09-2017;F10;2
260750;11-2017;F10;1
260750;12-2017;F10;1
260775;05-2017;F10;1
260790;01-2017;F10;2
260790;02-2017;F10;1
260790;04-2017;F10;1
260790;05-2017;F10;3
260790;07-2017;F10;2
260790;08-2017;F10;2
260790;09-2017;F10;2
260790;12-2017;F10;1
260805;02-2017;F10;1
260810;12-2017;F10;1
260820;02-2017;F10;1
260820;08-2017;F10;1
260820;10-2017;F10;1
260830;03-2017;F10;1
260830;07-2017;F10;1
260860;12-2017;F10;1
260880;01-2017;F10;1
260880;03-2017;F10;1
260880;05-2017;F10;1
260880;06-2017;F10;1
260880;09-2017;F10;2
260890;11-2017;F10;1
260890;11-2017;F19;1
260900;11-2017;F10;1
260920;01-2017;F10;1
260920;05-2017;F10;1
260930;06-2017;F10;1
260940;01-2017;F10;1
260940;06-2017;F10;1
260940;09-2017;F10;1
260940;12-2017;F10;1
260950;04-2017;F10;1
260950;06-2017;F10;1
260950;07-2017;F10;1
260950;08-2017;F10;1
260960;02-2017;F10;1
260960;03-2017;F10;3
260960;08-2017;F10;1
260960;11-2017;F10;1
260990;02-2017;F10;1
260990;03-2017;F10;2
260990;04-2017;F10;1
260990;08-2017;F10;2
260990;09-2017;F10;1
261000;02-2017;F10;1
261000;05-2017;F10;2
261000;06-2017;F10;2
261000;08-2017;F10;1
261000;09-2017;F10;1
261000;10-2017;F10;1
261020;06-2017;F10;1
261030;01-2017;F10;1
261060;08-2017;F10;1
261060;12-2017;F10;1
261070;02-2017;F10;1
261070;03-2017;F10;3
261070;04-2017;F15;1
261070;07-2017;F10;1
261080;08-2017;F10;1
261090;03-2017;F10;3
261090;04-2017;F10;1
261090;06-2017;F10;2
261090;08-2017;F10;1
261090;09-2017;F10;1
261090;10-2017;F10;1
261110;02-2017;F10;1
261110;06-2017;F10;4
261110;07-2017;F10;1
261110;08-2017;F10;1
261110;10-2017;F10;3
261110;12-2017;F10;2
261130;07-2017;F10;1
261150;07-2017;F10;1
261150;10-2017;F10;1
261153;12-2017;F10;1
261160;01-2017;F10;12
261160;02-2017;F10;9
