ESTADO_CODIGO;ESTADO_SIGLA;ESTADO_NOME;CO_CEP;ANO;MES;ESTADO_POPULACAO;TIPO;ESTADO_QTDE_CAPS;ESTADO_IC
13;AM;Amazonas;69435000;2022;12;3952262;CAPS I;1;0,01265098315850518
13;AM;Amazonas;69450000;2022;12;3952262;CAPS I;1;0,01265098315850518
13;AM;Amazonas;69460000;2022;12;3952262;CAPS I;1;0,01265098315850518
13;AM;Amazonas;69480000;2022;12;3952262;CAPS I;1;0,01265098315850518
13;AM;Amazonas;69550133;2022;12;3952262;CAPS II;1;0,02530196631701036
13;AM;Amazonas;69600000;2022;12;3952262;CAPS I;1;0,01265098315850518
13;AM;Amazonas;69735000;2022;12;3952262;CAPS I;1;0,01265098315850518
13;AM;Amazonas;69740000;2022;12;3952262;CAPS I;1;0,01265098315850518
13;AM;Amazonas;69750000;2022;12;3952262;CAPS I;1;0,01265098315850518
13;AM;Amazonas;69800000;2022;12;3952262;CAPS I;1;0,01265098315850518
13;AM;Amazonas;69830000;2022;12;3952262;CAPS I;1;0,01265098315850518
13;AM;Amazonas;69880000;2022;12;3952262;CAPS I;1;0,01265098315850518
13;AM;Amazonas;69895000;2022;12;3952262;CAPS I;1;0,01265098315850518
14;RR;Roraima;69301000;2022;12;634805;CAPS II;1;0,15752868991265034
14;RR;Roraima;69301160;2022;12;634805;CAPS III;1;0,23629303486897552
14;RR;Roraima;69306275;2022;12;634805;CAPS AD;1;0,15752868991265034
14;RR;Roraima;69340000;2022;12;634805;CAPS I;1;0,07876434495632517
14;RR;Roraima;69345000;2022;12;634805;CAPS I;1;0,07876434495632517
14;RR;Roraima;69350000;2022;12;634805;CAPS I;1;0,07876434495632517
14;RR;Roraima;69355000;2022;12;634805;CAPS I;1;0,07876434495632517
14;RR;Roraima;69360000;2022;12;634805;CAPS I;1;0,07876434495632517
14;RR;Roraima;69373000;2022;12;634805;CAPS I;1;0,07876434495632517
14;RR;Roraima;69380000;2022;12;634805;CAPS I;1;0,07876434495632517
14;RR;Roraima;69390000;2022;12;634805;CAPS I;1;0,07876434495632517
15;PA;Pará;66025540;2022;12;8442962;CAPS AD;1;0,01184418454092296
15;PA;Pará;66055028;2022;12;8442962;CAPS III;1;0,01776627681138444
15;PA;Pará;66060230;2022;12;8442962;CAPS AD;1;0,01184418454092296
15;PA;Pará;66087680;2022;12;8442962;CAPS I;1;0,00592209227046148
15;PA;Pará;66087680;2022;12;8442962;CAPS II;1;0,01184418454092296
15;PA;Pará;66620740;2022;12;8442962;CAPS I;1;0,00592209227046148
15;PA;Pará;66623250;2022;12;8442962;CAPS AD;1;0,01184418454092296
15;PA;Pará;66810070;2022;12;8442962;CAPS I;1;0,00592209227046148
15;PA;Pará;66911020;2022;12;8442962;CAPS I;1;0,00592209227046148
15;PA;Pará;67110330;2022;12;8442962;CAPS IJ;1;0,01184418454092296
15;PA;Pará;67125000;2022;12;8442962;CAPS III;1;0,01776627681138444
15;PA;Pará;67201600;2022;12;8442962;CAPS AD;1;0,01184418454092296
15;PA;Pará;67205025;2022;12;8442962;CAPS II;1;0,01184418454092296
15;PA;Pará;68005420;2022;12;8442962;CAPS II;1;0,01184418454092296
15;PA;Pará;68040060;2022;12;8442962;CAPS AD;1;0,01184418454092296
15;PA;Pará;68040540;2022;12;8442962;CAPS IJ;1;0,01184418454092296
15;PA;Pará;68140000;2022;12;8442962;CAPS I;1;0,00592209227046148
15;PA;Pará;68143000;2022;12;8442962;CAPS I;1;0,00592209227046148
15;PA;Pará;68145000;2022;12;8442962;CAPS I;1;0,00592209227046148
15;PA;Pará;68148000;2022;12;8442962;CAPS I;1;0,00592209227046148
15;PA;Pará;68165000;2022;12;8442962;CAPS I;1;0,00592209227046148
15;PA;Pará;68170000;2022;12;8442962;CAPS I;1;0,00592209227046148
15;PA;Pará;68181000;2022;12;8442962;CAPS II;1;0,01184418454092296
15;PA;Pará;68193000;2022;12;8442962;CAPS I;1;0,00592209227046148
15;PA;Pará;68200000;2022;12;8442962;CAPS I;1;0,00592209227046148
15;PA;Pará;68220000;2022;12;8442962;CAPS I;1;0,00592209227046148
15;PA;Pará;68230000;2022;12;8442962;CAPS I;1;0,00592209227046148
15;PA;Pará;68250000;2022;12;8442962;CAPS I;1;0,00592209227046148
15;PA;Pará;68300000;2022;12;8442962;CAPS I;1;0,00592209227046148
15;PA;Pará;68330000;2022;12;8442962;CAPS I;1;0,00592209227046148
15;PA;Pará;68371970;2022;12;8442962;CAPS II;1;0,01184418454092296
15;PA;Pará;68371970;2022;12;8442962;CAPS IJ;1;0,01184418454092296
15;PA;Pará;68380000;2022;12;8442962;CAPS I;1;0,00592209227046148
15;PA;Pará;68383000;2022;12;8442962;CAPS I;1;0,00592209227046148
15;PA;Pará;68385000;2022;12;8442962;CAPS I;1;0,00592209227046148
15;PA;Pará;68390000;2022;12;8442962;CAPS I;1;0,00592209227046148
15;PA;Pará;68400000;2022;12;8442962;CAPS II;1;0,01184418454092296
15;PA;Pará;68420000;2022;12;8442962;CAPS I;1;0,00592209227046148
15;PA;Pará;68430000;2022;12;8442962;CAPS I;1;0,00592209227046148
15;PA;Pará;68440000;2022;12;8442962;CAPS AD;1;0,01184418454092296
15;PA;Pará;68440000;2022;12;8442962;CAPS I;1;0,00592209227046148
15;PA;Pará;68440000;2022;12;8442962;CAPS IJ;1;0,01184418454092296
15;PA;Pará;68445000;2022;12;8442962;CAPS AD;1;0,01184418454092296
15;PA;Pará;68445000;2022;12;8442962;CAPS II;1;0,01184418454092296
15;PA;Pará;68450000;2022;12;8442962;CAPS II;1;0,01184418454092296
15;PA;Pará;68458030;2022;12;8442962;CAPS II;1;0,01184418454092296
15;PA;Pará;68465000;2022;12;8442962;CAPS I;1;0,00592209227046148
15;PA;Pará;68470000;2022;12;8442962;CAPS I;1;0,00592209227046148
15;PA;Pará;68473000;2022;12;8442962;CAPS I;1;0,00592209227046148
15;PA;Pará;68480000;2022;12;8442962;CAPS I;1;0,00592209227046148
15;PA;Pará;68485000;2022;12;8442962;CAPS I;1;0,00592209227046148
15;PA;Pará;68488000;2022;12;8442962;CAPS I;1;0,00592209227046148
15;PA;Pará;68490000;2022;12;8442962;CAPS I;1;0,00592209227046148
15;PA;Pará;68501000;2022;12;8442962;CAPS II;1;0,01184418454092296
15;PA;Pará;68515000;2022;12;8442962;CAPS II;1;0,01184418454092296
15;PA;Pará;68520000;2022;12;8442962;CAPS I;1;0,00592209227046148
15;PA;Pará;68524000;2022;12;8442962;CAPS I;1;0,00592209227046148
15;PA;Pará;68530000;2022;12;8442962;CAPS I;1;0,00592209227046148
15;PA;Pará;68533000;2022;12;8442962;CAPS I;1;0,00592209227046148
15;PA;Pará;68537000;2022;12;8442962;CAPS I;1;0,00592209227046148
15;PA;Pará;68540000;2022;12;8442962;CAPS I;1;0,00592209227046148
15;PA;Pará;68543000;2022;12;8442962;CAPS I;1;0,00592209227046148
15;PA;Pará;68550470;2022;12;8442962;CAPS II;1;0,01184418454092296
15;PA;Pará;68555310;2022;12;8442962;CAPS I;1;0,00592209227046148
15;PA;Pará;68560000;2022;12;8442962;CAPS I;1;0,00592209227046148
15;PA;Pará;68565000;2022;12;8442962;CAPS I;1;0,00592209227046148
15;PA;Pará;68570000;2022;12;8442962;CAPS I;1;0,00592209227046148
15;PA;Pará;68580000;2022;12;8442962;CAPS I;1;0,00592209227046148
15;PA;Pará;68590000;2022;12;8442962;CAPS I;1;0,00592209227046148
15;PA;Pará;68600000;2022;12;8442962;CAPS AD;1;0,01184418454092296
15;PA;Pará;68600000;2022;12;8442962;CAPS II;1;0,01184418454092296
15;PA;Pará;68600000;2022;12;8442962;CAPS IJ;1;0,01184418454092296
15;PA;Pará;68610000;2022;12;8442962;CAPS I;1;0,00592209227046148
15;PA;Pará;68617000;2022;12;8442962;CAPS I;1;0,00592209227046148
15;PA;Pará;68625970;2022;12;8442962;CAPS II;1;0,01184418454092296
15;PA;Pará;68632000;2022;12;8442962;CAPS I;1;0,00592209227046148
15;PA;Pará;68633000;2022;12;8442962;CAPS I;1;0,00592209227046148
15;PA;Pará;68635000;2022;12;8442962;CAPS I;1;0,00592209227046148
15;PA;Pará;68637000;2022;12;8442962;CAPS I;1;0,00592209227046148
15;PA;Pará;68638000;2022;12;8442962;CAPS I;1;0,00592209227046148
15;PA;Pará;68639000;2022;12;8442962;CAPS I;1;0,00592209227046148
15;PA;Pará;68640000;2022;12;8442962;CAPS I;1;0,00592209227046148
15;PA;Pará;68647000;2022;12;8442962;CAPS I;1;0,00592209227046148
15;PA;Pará;68650000;2022;12;8442962;CAPS I;1;0,00592209227046148
15;PA;Pará;68655000;2022;12;8442962;CAPS I;1;0,00592209227046148
15;PA;Pará;68658000;2022;12;8442962;CAPS I;1;0,00592209227046148
15;PA;Pará;68660000;2022;12;8442962;CAPS I;1;0,00592209227046148
15;PA;Pará;68670000;2022;12;8442962;CAPS I;1;0,00592209227046148
15;PA;Pará;68675000;2022;12;8442962;CAPS I;1;0,00592209227046148
15;PA;Pará;68680000;2022;12;8442962;CAPS I;1;0,00592209227046148
15;PA;Pará;68695000;2022;12;8442962;CAPS II;1;0,01184418454092296
15;PA;Pará;68701090;2022;12;8442962;CAPS I;1;0,00592209227046148
15;PA;Pará;68707000;2022;12;8442962;CAPS I;1;0,00592209227046148
15;PA;Pará;68719000;2022;12;8442962;CAPS I;1;0,00592209227046148
15;PA;Pará;68721000;2022;12;8442962;CAPS I;1;0,00592209227046148
15;PA;Pará;68725000;2022;12;8442962;CAPS I;1;0,00592209227046148
15;PA;Pará;68738000;2022;12;8442962;CAPS I;1;0,00592209227046148
15;PA;Pará;68740008;2022;12;8442962;CAPS III;1;0,01776627681138444
15;PA;Pará;68750000;2022;12;8442962;CAPS I;1;0,00592209227046148
15;PA;Pará;68760000;2022;12;8442962;CAPS I;1;0,00592209227046148
15;PA;Pará;68780000;2022;12;8442962;CAPS I;1;0,00592209227046148
15;PA;Pará;68786000;2022;12;8442962;CAPS I;1;0,00592209227046148
15;PA;Pará;68790000;2022;12;8442962;CAPS AD;1;0,01184418454092296
15;PA;Pará;68790000;2022;12;8442962;CAPS II;1;0,01184418454092296
15;PA;Pará;68795000;2022;12;8442962;CAPS I;1;0,00592209227046148
15;PA;Pará;68798000;2022;12;8442962;CAPS I;1;0,00592209227046148
15;PA;Pará;68800000;2022;12;8442962;CAPS II;1;0,01184418454092296
15;PA;Pará;68815000;2022;12;8442962;CAPS I;1;0,00592209227046148
15;PA;Pará;68870000;2022;12;8442962;CAPS I;1;0,00592209227046148
15;PA;Pará;68890000;2022;12;8442962;CAPS I;1;0,00592209227046148
16;AP;Amapá;68900020;2022;12;774268;CAPS IJ;1;0,12915424633331093
16;AP;Amapá;68903003;2022;12;774268;CAPS AD;1;0,12915424633331093
16;AP;Amapá;68903195;2022;12;774268;CAPS IJ;1;0,12915424633331093
16;AP;Amapá;68908160;2022;12;774268;CAPS III;1;0,19373136949996642
16;AP;Amapá;68920000;2022;12;774268;CAPS I;1;0,06457712316665547
16;AP;Amapá;68925189;2022;12;774268;CAPS IJ;1;0,12915424633331093
16;AP;Amapá;68927405;2022;12;774268;CAPS AD;1;0,12915424633331093
16;AP;Amapá;68940000;2022;12;774268;CAPS I;1;0,06457712316665547
16;AP;Amapá;68980000;2022;12;774268;CAPS I;1;0,06457712316665547
16;AP;Amapá;68997000;2022;12;774268;CAPS I;1;0,06457712316665547
17;TO;Tocantins;77001054;2022;12;1584306;CAPS AD;1;0,06311911966501421
17;TO;Tocantins;77023012;2022;12;1584306;CAPS II;1;0,06311911966501421
17;TO;Tocantins;77300000;2022;12;1584306;CAPS II;1;0,06311911966501421
17;TO;Tocantins;77320000;2022;12;1584306;CAPS I;1;0,031559559832507106
17;TO;Tocantins;77403030;2022;12;1584306;CAPS AD;1;0,06311911966501421
17;TO;Tocantins;77410290;2022;12;1584306;CAPS I;1;0,031559559832507106
17;TO;Tocantins;77470000;2022;12;1584306;CAPS I;1;0,031559559832507106
17;TO;Tocantins;77500000;2022;12;1584306;CAPS II;1;0,06311911966501421
17;TO;Tocantins;77600000;2022;12;1584306;CAPS I;1;0,031559559832507106
17;TO;Tocantins;77650000;2022;12;1584306;CAPS I;1;0,031559559832507106
17;TO;Tocantins;77730000;2022;12;1584306;CAPS I;1;0,031559559832507106
17;TO;Tocantins;77760000;2022;12;1584306;CAPS AD;1;0,06311911966501421
17;TO;Tocantins;77760000;2022;12;1584306;CAPS II;1;0,06311911966501421
17;TO;Tocantins;77804970;2022;12;1584306;CAPS AD;2;0,12623823933002842
17;TO;Tocantins;77804970;2022;12;1584306;CAPS II;1;0,06311911966501421
17;TO;Tocantins;77900000;2022;12;1584306;CAPS I;1;0,031559559832507106
17;TO;Tocantins;77940000;2022;12;1584306;CAPS I;1;0,031559559832507106
17;TO;Tocantins;77950000;2022;12;1584306;CAPS I;1;0,031559559832507106
17;TO;Tocantins;77950000;2022;12;1584306;CAPS II;1;0,06311911966501421
17;TO;Tocantins;77960000;2022;12;1584306;CAPS AD;1;0,06311911966501421
17;TO;Tocantins;77995000;2022;12;1584306;CAPS I;1;0,031559559832507106
21;MA;Maranhão;65010000;2022;12;6800605;CAPS IJ;1;0,014704574078335678
21;MA;Maranhão;65025000;2022;12;6800605;CAPS AD;1;0,014704574078335678
21;MA;Maranhão;65042010;2022;12;6800605;CAPS I;1;0,007352287039167839
21;MA;Maranhão;65052100;2022;12;6800605;CAPS AD;1;0,014704574078335678
21;MA;Maranhão;65067740;2022;12;6800605;CAPS II;1;0,014704574078335678
21;MA;Maranhão;65075130;2022;12;6800605;CAPS III;1;0,022056861117503518
21;MA;Maranhão;65110000;2022;12;6800605;CAPS II;1;0,014704574078335678
21;MA;Maranhão;65137000;2022;12;6800605;CAPS II;1;0,014704574078335678
21;MA;Maranhão;65138000;2022;12;6800605;CAPS I;1;0,007352287039167839
21;MA;Maranhão;65143000;2022;12;6800605;CAPS I;1;0,007352287039167839
21;MA;Maranhão;65145000;2022;12;6800605;CAPS I;1;0,007352287039167839
21;MA;Maranhão;65150000;2022;12;6800605;CAPS I;1;0,007352287039167839
21;MA;Maranhão;65170000;2022;12;6800605;CAPS I;1;0,007352287039167839
21;MA;Maranhão;65190000;2022;12;6800605;CAPS I;1;0,007352287039167839
21;MA;Maranhão;65200000;2022;12;6800605;CAPS II;1;0,014704574078335678
21;MA;Maranhão;65206000;2022;12;6800605;CAPS I;1;0,007352287039167839
21;MA;Maranhão;65213000;2022;12;6800605;CAPS I;1;0,007352287039167839
21;MA;Maranhão;65215000;2022;12;6800605;CAPS I;1;0,007352287039167839
21;MA;Maranhão;65218000;2022;12;6800605;CAPS I;1;0,007352287039167839
21;MA;Maranhão;65220000;2022;12;6800605;CAPS I;1;0,007352287039167839
21;MA;Maranhão;65223000;2022;12;6800605;CAPS I;1;0,007352287039167839
21;MA;Maranhão;65225000;2022;12;6800605;CAPS I;1;0,007352287039167839
21;MA;Maranhão;65235000;2022;12;6800605;CAPS I;1;0,007352287039167839
21;MA;Maranhão;65238000;2022;12;6800605;CAPS I;1;0,007352287039167839
21;MA;Maranhão;65248000;2022;12;6800605;CAPS I;1;0,007352287039167839
21;MA;Maranhão;65250000;2022;12;6800605;CAPS I;1;0,007352287039167839
21;MA;Maranhão;65255000;2022;12;6800605;CAPS I;1;0,007352287039167839
21;MA;Maranhão;65265000;2022;12;6800605;CAPS I;1;0,007352287039167839
21;MA;Maranhão;65268000;2022;12;6800605;CAPS I;1;0,007352287039167839
21;MA;Maranhão;65269000;2022;12;6800605;CAPS I;1;0,007352287039167839
21;MA;Maranhão;65275000;2022;12;6800605;CAPS I;1;0,007352287039167839
21;MA;Maranhão;65284000;2022;12;6800605;CAPS I;1;0,007352287039167839
21;MA;Maranhão;65302040;2022;12;6800605;CAPS II;1;0,014704574078335678
21;MA;Maranhão;65320000;2022;12;6800605;CAPS I;1;0,007352287039167839
21;MA;Maranhão;65350000;2022;12;6800605;CAPS I;1;0,007352287039167839
21;MA;Maranhão;65365000;2022;12;6800605;CAPS I;1;0,007352287039167839
21;MA;Maranhão;65380000;2022;12;6800605;CAPS I;1;0,007352287039167839
21;MA;Maranhão;65393000;2022;12;6800605;CAPS II;1;0,014704574078335678
21;MA;Maranhão;65398000;2022;12;6800605;CAPS I;1;0,007352287039167839
21;MA;Maranhão;65400000;2022;12;6800605;CAPS II;1;0,014704574078335678
21;MA;Maranhão;65415000;2022;12;6800605;CAPS II;1;0,014704574078335678
21;MA;Maranhão;65420000;2022;12;6800605;CAPS I;1;0,007352287039167839
21;MA;Maranhão;65470000;2022;12;6800605;CAPS I;1;0,007352287039167839
21;MA;Maranhão;65480000;2022;12;6800605;CAPS I;1;0,007352287039167839
21;MA;Maranhão;65490000;2022;12;6800605;CAPS I;1;0,007352287039167839
21;MA;Maranhão;65495000;2022;12;6800605;CAPS I;1;0,007352287039167839
21;MA;Maranhão;65500000;2022;12;6800605;CAPS II;1;0,014704574078335678
21;MA;Maranhão;65580000;2022;12;6800605;CAPS I;1;0,007352287039167839
21;MA;Maranhão;65590000;2022;12;6800605;CAPS I;1;0,007352287039167839
21;MA;Maranhão;65602490;2022;12;6800605;CAPS III;1;0,022056861117503518
21;MA;Maranhão;65606450;2022;12;6800605;CAPS IJ;1;0,014704574078335678
21;MA;Maranhão;65609620;2022;12;6800605;CAPS AD;1;0,014704574078335678
21;MA;Maranhão;65610000;2022;12;6800605;CAPS I;1;0,007352287039167839
21;MA;Maranhão;65615000;2022;12;6800605;CAPS I;1;0,007352287039167839
21;MA;Maranhão;65620000;2022;12;6800605;CAPS AD;1;0,014704574078335678
21;MA;Maranhão;65620000;2022;12;6800605;CAPS I;1;0,007352287039167839
21;MA;Maranhão;65631350;2022;12;6800605;CAPS IJ;1;0,014704574078335678
21;MA;Maranhão;65633280;2022;12;6800605;CAPS AD;1;0,014704574078335678
21;MA;Maranhão;65636260;2022;12;6800605;CAPS II;1;0,014704574078335678
21;MA;Maranhão;65640000;2022;12;6800605;CAPS II;1;0,014704574078335678
21;MA;Maranhão;65645000;2022;12;6800605;CAPS I;1;0,007352287039167839
21;MA;Maranhão;65665000;2022;12;6800605;CAPS I;1;0,007352287039167839
21;MA;Maranhão;65670000;2022;12;6800605;CAPS I;1;0,007352287039167839
21;MA;Maranhão;65680000;2022;12;6800605;CAPS III;1;0,022056861117503518
21;MA;Maranhão;65685000;2022;12;6800605;CAPS I;1;0,007352287039167839
21;MA;Maranhão;65690000;2022;12;6800605;CAPS AD;1;0,014704574078335678
21;MA;Maranhão;65690000;2022;12;6800605;CAPS I;1;0,007352287039167839
21;MA;Maranhão;65700000;2022;12;6800605;CAPS II;1;0,014704574078335678
21;MA;Maranhão;65700000;2022;12;6800605;CAPS IJ;1;0,014704574078335678
21;MA;Maranhão;65708000;2022;12;6800605;CAPS I;1;0,007352287039167839
21;MA;Maranhão;65715000;2022;12;6800605;CAPS I;1;0,007352287039167839
21;MA;Maranhão;65725000;2022;12;6800605;CAPS AD;1;0,014704574078335678
21;MA;Maranhão;65725000;2022;12;6800605;CAPS II;1;0,014704574078335678
21;MA;Maranhão;65727000;2022;12;6800605;CAPS I;1;0,007352287039167839
21;MA;Maranhão;65728000;2022;12;6800605;CAPS I;1;0,007352287039167839
21;MA;Maranhão;65730000;2022;12;6800605;CAPS I;1;0,007352287039167839
21;MA;Maranhão;65735000;2022;12;6800605;CAPS I;1;0,007352287039167839
21;MA;Maranhão;65740000;2022;12;6800605;CAPS I;1;0,007352287039167839
21;MA;Maranhão;65750000;2022;12;6800605;CAPS I;1;0,007352287039167839
21;MA;Maranhão;65755000;2022;12;6800605;CAPS I;1;0,007352287039167839
21;MA;Maranhão;65760000;2022;12;6800605;CAPS I;1;0,007352287039167839
21;MA;Maranhão;65763000;2022;12;6800605;CAPS I;1;0,007352287039167839
21;MA;Maranhão;65765000;2022;12;6800605;CAPS I;1;0,007352287039167839
21;MA;Maranhão;65775000;2022;12;6800605;CAPS I;1;0,007352287039167839
21;MA;Maranhão;65780000;2022;12;6800605;CAPS I;1;0,007352287039167839
21;MA;Maranhão;65790000;2022;12;6800605;CAPS I;1;0,007352287039167839
21;MA;Maranhão;65800000;2022;12;6800605;CAPS III;1;0,022056861117503518
21;MA;Maranhão;65850000;2022;12;6800605;CAPS I;1;0,007352287039167839
21;MA;Maranhão;65870000;2022;12;6800605;CAPS I;1;0,007352287039167839
21;MA;Maranhão;65901550;2022;12;6800605;CAPS AD;1;0,014704574078335678
21;MA;Maranhão;65901550;2022;12;6800605;CAPS II;1;0,014704574078335678
21;MA;Maranhão;65901550;2022;12;6800605;CAPS IJ;1;0,014704574078335678
21;MA;Maranhão;65921000;2022;12;6800605;CAPS I;1;0,007352287039167839
21;MA;Maranhão;65922000;2022;12;6800605;CAPS I;1;0,007352287039167839
21;MA;Maranhão;65923000;2022;12;6800605;CAPS AD;1;0,014704574078335678
21;MA;Maranhão;65923000;2022;12;6800605;CAPS I;1;0,007352287039167839
21;MA;Maranhão;65930000;2022;12;6800605;CAPS AD;1;0,014704574078335678
21;MA;Maranhão;65930000;2022;12;6800605;CAPS II;1;0,014704574078335678
21;MA;Maranhão;65940000;2022;12;6800605;CAPS II;1;0,014704574078335678
21;MA;Maranhão;65943000;2022;12;6800605;CAPS I;1;0,007352287039167839
21;MA;Maranhão;65948000;2022;12;6800605;CAPS I;1;0,007352287039167839
21;MA;Maranhão;65950000;2022;12;6800605;CAPS II;1;0,014704574078335678
21;MA;Maranhão;65968000;2022;12;6800605;CAPS I;1;0,007352287039167839
21;MA;Maranhão;65970000;2022;12;6800605;CAPS I;1;0,007352287039167839
21;MA;Maranhão;65975000;2022;12;6800605;CAPS I;1;0,007352287039167839
21;MA;Maranhão;65990000;2022;12;6800605;CAPS I;1;0,007352287039167839
22;PI;Piauí;64002520;2022;12;3270174;CAPS IJ;1;0,0305794125939476
22;PI;Piauí;64004295;2022;12;3270174;CAPS II;1;0,0305794125939476
22;PI;Piauí;64016060;2022;12;3270174;CAPS AD;1;0,0305794125939476
22;PI;Piauí;64018500;2022;12;3270174;CAPS AD;1;0,0305794125939476
22;PI;Piauí;64018500;2022;12;3270174;CAPS II;1;0,0305794125939476
22;PI;Piauí;64045440;2022;12;3270174;CAPS II;1;0,0305794125939476
22;PI;Piauí;64049570;2022;12;3270174;CAPS II;1;0,0305794125939476
22;PI;Piauí;64056475;2022;12;3270174;CAPS IJ;1;0,0305794125939476
22;PI;Piauí;64100000;2022;12;3270174;CAPS I;1;0,0152897062969738
22;PI;Piauí;64110000;2022;12;3270174;CAPS I;1;0,0152897062969738
22;PI;Piauí;64120000;2022;12;3270174;CAPS I;1;0,0152897062969738
22;PI;Piauí;64130000;2022;12;3270174;CAPS I;1;0,0152897062969738
22;PI;Piauí;64160000;2022;12;3270174;CAPS I;1;0,0152897062969738
22;PI;Piauí;64180000;2022;12;3270174;CAPS I;1;0,0152897062969738
22;PI;Piauí;64190000;2022;12;3270174;CAPS I;1;0,0152897062969738
22;PI;Piauí;64206260;2022;12;3270174;CAPS AD;1;0,0305794125939476
22;PI;Piauí;64218660;2022;12;3270174;CAPS II;1;0,0305794125939476
