;ESTADO_CODIGO;DIAG_PRINC;ANO_CMPT;MES_CMPT;TOTAL;PERCENTUAL
597;53;F13;2018;4;2;0,039077764751856196
598;53;F13;2018;5;5;0,09769441187964048
599;53;F13;2018;6;3;0,058616647127784284
600;53;F13;2018;7;2;0,039077764751856196
601;53;F13;2018;8;4;0,07815552950371239
602;53;F13;2018;9;2;0,039077764751856196
603;53;F13;2018;11;2;0,039077764751856196
604;53;F13;2019;1;1;0,016608536787908985
605;53;F13;2019;2;1;0,016608536787908985
606;53;F13;2019;3;4;0,06643414715163594
607;53;F13;2019;4;1;0,016608536787908985
608;53;F13;2019;5;2;0,03321707357581797
609;53;F13;2019;6;1;0,016608536787908985
610;53;F13;2019;7;1;0,016608536787908985
611;53;F13;2019;8;1;0,016608536787908985
612;53;F13;2019;10;1;0,016608536787908985
613;53;F13;2019;11;1;0,016608536787908985
614;53;F13;2019;12;3;0,04982561036372695
615;53;F13;2020;1;2;0,04148516905206388
616;53;F13;2020;2;3;0,06222775357809583
617;53;F13;2020;3;3;0,06222775357809583
618;53;F13;2020;4;2;0,04148516905206388
619;53;F13;2020;5;2;0,04148516905206388
620;53;F13;2020;7;4;0,08297033810412777
621;53;F13;2020;9;2;0,04148516905206388
622;53;F13;2020;10;1;0,02074258452603194
623;53;F13;2020;12;3;0,06222775357809583
624;53;F13;2021;3;2;0,040265753976243206
625;53;F13;2021;4;1;0,020132876988121603
626;53;F13;2021;7;2;0,040265753976243206
627;53;F13;2021;8;1;0,020132876988121603
628;53;F13;2021;10;3;0,06039863096436481
629;53;F13;2021;11;2;0,040265753976243206
630;53;F13;2021;12;3;0,06039863096436481
631;53;F13;2022;1;4;0,07422527370569679
632;53;F13;2022;2;3;0,0556689552792726
633;53;F13;2022;3;2;0,037112636852848394
634;53;F13;2022;4;4;0,07422527370569679
635;53;F13;2022;5;1;0,018556318426424197
636;53;F13;2022;6;2;0,037112636852848394
637;53;F13;2022;7;4;0,07422527370569679
638;53;F13;2022;8;2;0,037112636852848394
639;53;F13;2022;9;3;0,0556689552792726
640;53;F13;2022;11;4;0,07422527370569679
641;53;F13;2022;12;3;0,0556689552792726
642;53;F14;2018;1;1;0,019538882375928098
643;53;F14;2018;2;4;0,07815552950371239
644;53;F14;2018;3;3;0,058616647127784284
645;53;F14;2018;4;4;0,07815552950371239
646;53;F14;2018;5;1;0,019538882375928098
647;53;F14;2018;6;5;0,09769441187964048
648;53;F14;2018;7;4;0,07815552950371239
649;53;F14;2018;8;3;0,058616647127784284
650;53;F14;2018;9;9;0,1758499413833529
651;53;F14;2018;10;6;0,11723329425556857
652;53;F14;2018;11;2;0,039077764751856196
653;53;F14;2018;12;2;0,039077764751856196
654;53;F14;2019;1;9;0,14947683109118087
655;53;F14;2019;2;6;0,0996512207274539
656;53;F14;2019;3;19;0,3155621989702707
657;53;F14;2019;4;12;0,1993024414549078
658;53;F14;2019;5;39;0,6477329347284505
659;53;F14;2019;6;24;0,3986048829098156
660;53;F14;2019;7;3;0,04982561036372695
661;53;F14;2019;8;8;0,13286829430327188
662;53;F14;2019;9;20;0,33217073575817974
663;53;F14;2019;10;23;0,38199634612190664
664;53;F14;2019;11;9;0,14947683109118087
665;53;F14;2019;12;12;0,1993024414549078
666;53;F14;2020;1;8;0,16594067620825553
667;53;F14;2020;2;7;0,1451980916822236
668;53;F14;2020;3;8;0,16594067620825553
669;53;F14;2020;4;4;0,08297033810412777
670;53;F14;2020;5;4;0,08297033810412777
671;53;F14;2020;6;6;0,12445550715619166
672;53;F14;2020;7;5;0,10371292263015972
673;53;F14;2020;8;4;0,08297033810412777
674;53;F14;2020;9;1;0,02074258452603194
675;53;F14;2020;10;5;0,10371292263015972
676;53;F14;2020;11;4;0,08297033810412777
677;53;F14;2020;12;6;0,12445550715619166
678;53;F14;2021;1;5;0,10066438494060802
679;53;F14;2021;3;6;0,12079726192872962
680;53;F14;2021;4;8;0,16106301590497282
681;53;F14;2021;5;2;0,040265753976243206
682;53;F14;2021;6;5;0,10066438494060802
683;53;F14;2021;7;3;0,06039863096436481
684;53;F14;2021;8;2;0,040265753976243206
685;53;F14;2021;9;7;0,14093013891685122
686;53;F14;2021;10;3;0,06039863096436481
687;53;F14;2021;11;4;0,08053150795248641
688;53;F14;2021;12;7;0,14093013891685122
689;53;F14;2022;1;8;0,14845054741139357
690;53;F14;2022;2;8;0,14845054741139357
691;53;F14;2022;3;3;0,0556689552792726
692;53;F14;2022;4;5;0,09278159213212099
693;53;F14;2022;5;6;0,1113379105585452
694;53;F14;2022;6;2;0,037112636852848394
695;53;F14;2022;7;4;0,07422527370569679
696;53;F14;2022;8;9;0,16700686583781776
697;53;F14;2022;9;6;0,1113379105585452
698;53;F14;2022;10;3;0,0556689552792726
699;53;F14;2022;11;9;0,16700686583781776
700;53;F14;2022;12;9;0,16700686583781776
701;53;F15;2018;6;2;0,039077764751856196
702;53;F15;2018;8;1;0,019538882375928098
703;53;F15;2018;9;1;0,019538882375928098
704;53;F15;2018;10;2;0,039077764751856196
705;53;F15;2018;11;1;0,019538882375928098
706;53;F15;2019;4;1;0,016608536787908985
707;53;F15;2019;6;3;0,04982561036372695
708;53;F15;2019;8;1;0,016608536787908985
709;53;F15;2019;9;2;0,03321707357581797
710;53;F15;2019;11;1;0,016608536787908985
711;53;F15;2019;12;4;0,06643414715163594
712;53;F15;2020;4;3;0,06222775357809583
713;53;F15;2020;5;1;0,02074258452603194
714;53;F15;2020;8;1;0,02074258452603194
715;53;F15;2020;9;2;0,04148516905206388
716;53;F15;2021;4;2;0,040265753976243206
717;53;F15;2021;5;1;0,020132876988121603
718;53;F15;2021;8;1;0,020132876988121603
719;53;F15;2021;10;1;0,020132876988121603
720;53;F15;2022;1;1;0,018556318426424197
721;53;F15;2022;3;2;0,037112636852848394
722;53;F15;2022;4;2;0,037112636852848394
723;53;F15;2022;5;1;0,018556318426424197
724;53;F15;2022;8;1;0,018556318426424197
725;53;F15;2022;11;2;0,037112636852848394
726;53;F16;2018;2;3;0,058616647127784284
727;53;F16;2018;3;1;0,019538882375928098
728;53;F16;2018;5;1;0,019538882375928098
729;53;F16;2018;6;1;0,019538882375928098
730;53;F16;2018;7;2;0,039077764751856196
731;53;F16;2018;8;2;0,039077764751856196
732;53;F16;2018;9;4;0,07815552950371239
733;53;F16;2018;10;4;0,07815552950371239
734;53;F16;2018;12;2;0,039077764751856196
735;53;F16;2019;1;1;0,016608536787908985
736;53;F16;2019;4;1;0,016608536787908985
737;53;F16;2019;6;2;0,03321707357581797
738;53;F16;2019;7;2;0,03321707357581797
739;53;F16;2019;9;2;0,03321707357581797
740;53;F16;2019;10;2;0,03321707357581797
741;53;F16;2019;11;2;0,03321707357581797
742;53;F16;2019;12;1;0,016608536787908985
743;53;F16;2020;1;5;0,10371292263015972
744;53;F16;2020;2;2;0,04148516905206388
745;53;F16;2020;3;6;0,12445550715619166
746;53;F16;2020;4;1;0,02074258452603194
747;53;F16;2020;5;1;0,02074258452603194
748;53;F16;2020;7;2;0,04148516905206388
749;53;F16;2020;8;1;0,02074258452603194
750;53;F16;2020;9;3;0,06222775357809583
751;53;F16;2020;10;1;0,02074258452603194
752;53;F16;2020;12;1;0,02074258452603194
753;53;F16;2021;1;1;0,020132876988121603
754;53;F16;2021;3;1;0,020132876988121603
755;53;F16;2021;4;1;0,020132876988121603
756;53;F16;2021;7;2;0,040265753976243206
757;53;F16;2021;8;1;0,020132876988121603
758;53;F16;2022;2;2;0,037112636852848394
759;53;F16;2022;4;2;0,037112636852848394
760;53;F16;2022;5;1;0,018556318426424197
761;53;F16;2022;6;1;0,018556318426424197
762;53;F16;2022;7;2;0,037112636852848394
763;53;F16;2022;8;2;0,037112636852848394
764;53;F16;2022;9;1;0,018556318426424197
765;53;F16;2022;10;2;0,037112636852848394
766;53;F16;2022;11;1;0,018556318426424197
767;53;F17;2018;2;1;0,019538882375928098
768;53;F17;2018;8;1;0,019538882375928098
769;53;F17;2019;2;2;0,03321707357581797
770;53;F17;2019;4;1;0,016608536787908985
771;53;F17;2019;7;3;0,04982561036372695
772;53;F17;2020;1;1;0,02074258452603194
773;53;F17;2020;5;1;0,02074258452603194
774;53;F17;2020;7;2;0,04148516905206388
775;53;F17;2021;6;1;0,020132876988121603
776;53;F17;2021;7;2;0,040265753976243206
777;53;F17;2021;8;2;0,040265753976243206
778;53;F17;2021;10;1;0,020132876988121603
779;53;F17;2022;2;1;0,018556318426424197
780;53;F17;2022;5;1;0,018556318426424197
781;53;F17;2022;9;1;0,018556318426424197
782;53;F17;2022;10;1;0,018556318426424197
783;53;F17;2022;12;1;0,018556318426424197
784;53;F18;2018;2;1;0,019538882375928098
785;53;F18;2018;3;1;0,019538882375928098
786;53;F18;2018;9;1;0,019538882375928098
787;53;F18;2018;11;1;0,019538882375928098
788;53;F18;2018;12;1;0,019538882375928098
789;53;F18;2019;4;2;0,03321707357581797
790;53;F18;2019;6;1;0,016608536787908985
791;53;F18;2019;8;1;0,016608536787908985
792;53;F18;2019;9;2;0,03321707357581797
793;53;F18;2019;11;2;0,03321707357581797
794;53;F18;2020;1;2;0,04148516905206388
795;53;F18;2020;2;2;0,04148516905206388
796;53;F18;2020;3;1;0,02074258452603194
797;53;F18;2020;6;1;0,02074258452603194
798;53;F18;2020;8;1;0,02074258452603194
799;53;F18;2020;9;1;0,02074258452603194
800;53;F18;2021;4;1;0,020132876988121603
801;53;F18;2021;12;2;0,040265753976243206
802;53;F19;2018;1;12;0,23446658851113714
803;53;F19;2018;2;20;0,3907776475185619
804;53;F19;2018;3;9;0,1758499413833529
805;53;F19;2018;4;12;0,23446658851113714
806;53;F19;2018;5;13;0,25400547088706527
807;53;F19;2018;6;17;0,33216100039077767
808;53;F19;2018;7;16;0,31262211801484957
809;53;F19;2018;8;17;0,33216100039077767
810;53;F19;2018;9;19;0,3712387651426338
811;53;F19;2018;10;25;0,48847205939820243
812;53;F19;2018;11;6;0,11723329425556857
813;53;F19;2018;12;16;0,31262211801484957
814;53;F19;2019;1;14;0,2325195150307258
815;53;F19;2019;2;9;0,14947683109118087
816;53;F19;2019;3;22;0,36538780933399767
817;53;F19;2019;4;12;0,1993024414549078
818;53;F19;2019;5;19;0,3155621989702707
819;53;F19;2019;6;6;0,0996512207274539
820;53;F19;2019;7;15;0,2491280518186348
821;53;F19;2019;8;22;0,36538780933399767
822;53;F19;2019;9;18;0,29895366218236175
823;53;F19;2019;10;16;0,26573658860654376
824;53;F19;2019;11;13;0,2159109782428168
825;53;F19;2019;12;13;0,2159109782428168
826;53;F19;2020;1;22;0,45633685957270276
827;53;F19;2020;2;19;0,39410910599460697
828;53;F19;2020;3;13;0,2696535988384153
829;53;F19;2020;4;14;0,2903961833644472
830;53;F19;2020;5;11;0,22816842978635138
831;53;F19;2020;6;10;0,20742584526031943
832;53;F19;2020;7;12;0,24891101431238333
833;53;F19;2020;8;18;0,37336652146857496
834;53;F19;2020;9;17;0,352623936942543
835;53;F19;2020;10;17;0,352623936942543
836;53;F19;2020;11;8;0,16594067620825553
837;53;F19;2020;12;16;0,33188135241651107
838;53;F19;2021;1;18;0,36239178578618886
839;53;F19;2021;2;12;0,24159452385745925
840;53;F19;2021;3;13;0,2617274008455808
841;53;F19;2021;4;6;0,12079726192872962
842;53;F19;2021;5;14;0,28186027783370243
843;53;F19;2021;6;16;0,32212603180994565
844;53;F19;2021;7;14;0,28186027783370243
845;53;F19;2021;8;16;0,32212603180994565
846;53;F19;2021;9;10;0,20132876988121604
847;53;F19;2021;10;15;0,30199315482182404
848;53;F19;2021;11;13;0,2617274008455808
849;53;F19;2021;12;13;0,2617274008455808
850;53;F19;2022;1;9;0,16700686583781776
851;53;F19;2022;2;7;0,12989422898496938
852;53;F19;2022;3;16;0,29690109482278715
853;53;F19;2022;4;15;0,27834477639636296
854;53;F19;2022;5;15;0,27834477639636296
855;53;F19;2022;6;11;0,20411950269066617
856;53;F19;2022;7;17;0,31545741324921134
857;53;F19;2022;8;16;0,29690109482278715
858;53;F19;2022;9;13;0,24123213954351458
859;53;F19;2022;10;21;0,38968268695490815
860;53;F19;2022;11;13;0,24123213954351458
861;53;F19;2022;12;13;0,24123213954351458
862;53;F20;2018;1;52;1,016021883548261
863;53;F20;2018;2;39;0,7620164126611958
864;53;F20;2018;3;56;1,0941774130519732
865;53;F20;2018;4;60;1,1723329425556859
866;53;F20;2018;5;51;0,996483001172333
867;53;F20;2018;6;41;0,8010941774130519
868;53;F20;2018;7;46;0,8987885892926925
869;53;F20;2018;8;65;1,2700273544353264
870;53;F20;2018;9;62;1,211410707307542
871;53;F20;2018;10;53;1,0355607659241892
872;53;F20;2018;11;53;1,0355607659241892
873;53;F20;2018;12;50;0,9769441187964049
874;53;F20;2019;1;40;0,6643414715163595
875;53;F20;2019;2;40;0,6643414715163595
876;53;F20;2019;3;56;0,9300780601229032
877;53;F20;2019;4;75;1,2456402590931739
878;53;F20;2019;5;62;1,029729280850357
879;53;F20;2019;6;59;0,9799036704866302
880;53;F20;2019;7;60;0,9965122072745392
881;53;F20;2019;8;76;1,2622487958810829
882;53;F20;2019;9;55;0,9134695233349942
883;53;F20;2019;10;53;0,8802524497591762
884;53;F20;2019;11;45;0,7473841554559043
885;53;F20;2019;12;42;0,6975585450921774
886;53;F20;2020;1;61;1,2652976560879485
887;53;F20;2020;2;66;1,3690105787181084
888;53;F20;2020;3;64;1,3275254096660443
889;53;F20;2020;4;39;0,8089607965152459
890;53;F20;2020;5;38;0,7882182119892139
891;53;F20;2020;6;27;0,5600497822028625
892;53;F20;2020;7;34;0,705247873885086
893;53;F20;2020;8;35;0,7259904584111181
894;53;F20;2020;9;30;0,6222775357809583
895;53;F20;2020;10;30;0,6222775357809583
896;53;F20;2020;11;35;0,7259904584111181
897;53;F20;2020;12;52;1,078614395353661
898;53;F20;2021;1;47;0,9462452184417153
899;53;F20;2021;2;45;0,9059794644654722
900;53;F20;2021;3;42;0,8455808335011074
901;53;F20;2021;4;43;0,865713710489229
902;53;F20;2021;5;64;1,2885041272397826
903;53;F20;2021;6;45;0,9059794644654722
904;53;F20;2021;7;43;0,865713710489229
905;53;F20;2021;8;47;0,9462452184417153
906;53;F20;2021;9;52;1,0469096033823233
907;53;F20;2021;10;53;1,067042480370445
908;53;F20;2021;11;40;0,8053150795248641
909;53;F20;2021;12;42;0,8455808335011074
910;53;F20;2022;1;52;0,9649285581740583
911;53;F20;2022;2;44;0,8164780107626647
912;53;F20;2022;3;60;1,1133791055854518
913;53;F20;2022;4;41;0,7608090554833921
914;53;F20;2022;5;39;0,7236964186305437
915;53;F20;2022;6;28;0,5195769159398775
916;53;F20;2022;7;46;0,8535906476155131
917;53;F20;2022;8;62;1,1504917424383003
918;53;F20;2022;9;54;1,0020411950269066
919;53;F20;2022;10;46;0,8535906476155131
920;53;F20;2022;11;57;1,0577101503061792
921;53;F20;2022;12;54;1,0020411950269066
922;53;F21;2018;4;1;0,019538882375928098
923;53;F21;2018;6;1;0,019538882375928098
924;53;F21;2018;7;1;0,019538882375928098
925;53;F21;2019;2;1;0,016608536787908985
926;53;F21;2019;3;1;0,016608536787908985
927;53;F21;2019;4;2;0,03321707357581797
928;53;F21;2019;5;1;0,016608536787908985
929;53;F21;2019;6;1;0,016608536787908985
930;53;F21;2019;9;1;0,016608536787908985
931;53;F21;2019;11;1;0,016608536787908985
932;53;F21;2019;12;2;0,03321707357581797
933;53;F21;2020;2;2;0,04148516905206388
934;53;F21;2020;4;1;0,02074258452603194
935;53;F21;2020;6;1;0,02074258452603194
936;53;F21;2020;9;1;0,02074258452603194
937;53;F21;2021;9;1;0,020132876988121603
938;53;F21;2021;10;1;0,020132876988121603
939;53;F21;2021;11;1;0,020132876988121603
940;53;F21;2022;2;1;0,018556318426424197
941;53;F22;2018;1;1;0,019538882375928098
942;53;F22;2018;2;1;0,019538882375928098
943;53;F22;2018;3;2;0,039077764751856196
944;53;F22;2018;4;3;0,058616647127784284
945;53;F22;2018;5;2;0,039077764751856196
946;53;F22;2018;6;4;0,07815552950371239
947;53;F22;2018;7;3;0,058616647127784284
948;53;F22;2018;8;3;0,058616647127784284
949;53;F22;2018;11;1;0,019538882375928098
950;53;F22;2018;12;2;0,039077764751856196
951;53;F22;2019;1;2;0,03321707357581797
952;53;F22;2019;2;3;0,04982561036372695
953;53;F22;2019;3;5;0,08304268393954493
954;53;F22;2019;4;2;0,03321707357581797
955;53;F22;2019;5;4;0,06643414715163594
956;53;F22;2019;6;2;0,03321707357581797
957;53;F22;2019;7;6;0,0996512207274539
958;53;F22;2019;8;9;0,14947683109118087
959;53;F22;2019;9;1;0,016608536787908985
960;53;F22;2019;11;5;0,08304268393954493
961;53;F22;2019;12;4;0,06643414715163594
962;53;F22;2020;1;6;0,12445550715619166
963;53;F22;2020;2;3;0,06222775357809583
964;53;F22;2020;3;6;0,12445550715619166
965;53;F22;2020;4;4;0,08297033810412777
966;53;F22;2020;5;4;0,08297033810412777
967;53;F22;2020;6;1;0,02074258452603194
968;53;F22;2020;7;3;0,06222775357809583
969;53;F22;2020;8;2;0,04148516905206388
970;53;F22;2020;9;4;0,08297033810412777
971;53;F22;2020;10;4;0,08297033810412777
972;53;F22;2020;11;3;0,06222775357809583
973;53;F22;2020;12;5;0,10371292263015972
974;53;F22;2021;1;2;0,040265753976243206
975;53;F22;2021;2;4;0,08053150795248641
976;53;F22;2021;3;1;0,020132876988121603
977;53;F22;2021;4;1;0,020132876988121603
978;53;F22;2021;5;1;0,020132876988121603
979;53;F22;2021;7;3;0,06039863096436481
980;53;F22;2021;8;3;0,06039863096436481
981;53;F22;2021;9;6;0,12079726192872962
982;53;F22;2021;10;1;0,020132876988121603
983;53;F22;2021;11;1;0,020132876988121603
984;53;F22;2021;12;5;0,10066438494060802
985;53;F22;2022;1;5;0,09278159213212099
986;53;F22;2022;2;2;0,037112636852848394
987;53;F22;2022;3;2;0,037112636852848394
988;53;F22;2022;4;2;0,037112636852848394
989;53;F22;2022;5;4;0,07422527370569679
990;53;F22;2022;6;2;0,037112636852848394
991;53;F22;2022;7;2;0,037112636852848394
992;53;F22;2022;8;5;0,09278159213212099
993;53;F22;2022;9;4;0,07422527370569679
994;53;F22;2022;10;1;0,018556318426424197
995;53;F22;2022;11;3;0,0556689552792726
996;53;F23;2018;1;2;0,039077764751856196
997;53;F23;2018;2;4;0,07815552950371239
998;53;F23;2018;3;11;0,21492770613520906
999;53;F23;2018;4;5;0,09769441187964048
1000;53;F23;2018;5;10;0,19538882375928096
1001;53;F23;2018;6;23;0,4493942946463462
1002;53;F23;2018;7;8;0,15631105900742479
1003;53;F23;2018;8;12;0,23446658851113714
1004;53;F23;2018;9;14;0,2735443532629933
1005;53;F23;2018;10;9;0,1758499413833529
1006;53;F23;2018;11;9;0,1758499413833529
1007;53;F23;2018;12;8;0,15631105900742479
1008;53;F23;2019;1;10;0,16608536787908987
1009;53;F23;2019;2;15;0,2491280518186348
1010;53;F23;2019;3;20;0,33217073575817974
1011;53;F23;2019;4;15;0,2491280518186348
1012;53;F23;2019;5;23;0,38199634612190664
1013;53;F23;2019;6;20;0,33217073575817974
1014;53;F23;2019;7;21;0,3487792725460887
1015;53;F23;2019;8;22;0,36538780933399767
1016;53;F23;2019;9;22;0,36538780933399767
1017;53;F23;2019;10;18;0,29895366218236175
1018;53;F23;2019;11;15;0,2491280518186348
1019;53;F23;2019;12;7;0,1162597575153629
1020;53;F23;2020;1;10;0,20742584526031943
1021;53;F23;2020;2;12;0,24891101431238333
1022;53;F23;2020;3;20;0,41485169052063886
1023;53;F23;2020;4;10;0,20742584526031943
1024;53;F23;2020;5;10;0,20742584526031943
1025;53;F23;2020;6;8;0,16594067620825553
1026;53;F23;2020;7;10;0,20742584526031943
1027;53;F23;2020;8;8;0,16594067620825553
1028;53;F23;2020;9;9;0,18668326073428748
1029;53;F23;2020;10;11;0,22816842978635138
1030;53;F23;2020;11;6;0,12445550715619166
1031;53;F23;2020;12;14;0,2903961833644472
1032;53;F23;2021;1;17;0,34225890879806725
1033;53;F23;2021;2;12;0,24159452385745925
1034;53;F23;2021;3;6;0,12079726192872962
1035;53;F23;2021;4;9;0,18119589289309443
1036;53;F23;2021;5;11;0,22146164686933761
1037;53;F23;2021;6;11;0,22146164686933761
1038;53;F23;2021;7;8;0,16106301590497282
1039;53;F23;2021;8;11;0,22146164686933761
1040;53;F23;2021;9;15;0,30199315482182404
1041;53;F23;2021;10;16;0,32212603180994565
1042;53;F23;2021;11;16;0,32212603180994565
1043;53;F23;2021;12;18;0,36239178578618886
1044;53;F23;2022;1;20;0,37112636852848396
1045;53;F23;2022;2;16;0,29690109482278715
1046;53;F23;2022;3;14;0,25978845796993877
1047;53;F23;2022;4;11;0,20411950269066617
1048;53;F23;2022;5;20;0,37112636852848396
1049;53;F23;2022;6;6;0,1113379105585452
1050;53;F23;2022;7;5;0,09278159213212099
1051;53;F23;2022;8;11;0,20411950269066617
1052;53;F23;2022;9;14;0,25978845796993877
1053;53;F23;2022;10;12;0,2226758211170904
1054;53;F23;2022;11;15;0,27834477639636296
1055;53;F23;2022;12;23;0,42679532380775653
1056;53;F24;2019;3;1;0,016608536787908985
1057;53;F25;2018;1;5;0,09769441187964048
1058;53;F25;2018;2;5;0,09769441187964048
1059;53;F25;2018;3;5;0,09769441187964048
1060;53;F25;2018;4;6;0,11723329425556857
1061;53;F25;2018;5;5;0,09769441187964048
1062;53;F25;2018;6;8;0,15631105900742479
1063;53;F25;2018;7;4;0,07815552950371239
1064;53;F25;2018;8;3;0,058616647127784284
1065;53;F25;2018;9;2;0,039077764751856196
1066;53;F25;2018;10;4;0,07815552950371239
1067;53;F25;2018;11;4;0,07815552950371239
1068;53;F25;2018;12;2;0,039077764751856196
1069;53;F25;2019;1;8;0,13286829430327188
1070;53;F25;2019;2;7;0,1162597575153629
1071;53;F25;2019;3;3;0,04982561036372695
1072;53;F25;2019;4;4;0,06643414715163594
1073;53;F25;2019;5;17;0,2823451253944528
1074;53;F25;2019;6;5;0,08304268393954493
1075;53;F25;2019;7;13;0,2159109782428168
1076;53;F25;2019;8;7;0,1162597575153629
1077;53;F25;2019;9;9;0,14947683109118087
1078;53;F25;2019;10;5;0,08304268393954493
1079;53;F25;2019;12;6;0,0996512207274539
1080;53;F25;2020;1;8;0,16594067620825553
1081;53;F25;2020;2;6;0,12445550715619166
1082;53;F25;2020;3;4;0,08297033810412777
1083;53;F25;2020;5;2;0,04148516905206388
1084;53;F25;2020;6;1;0,02074258452603194
1085;53;F25;2020;7;3;0,06222775357809583
1086;53;F25;2020;8;3;0,06222775357809583
1087;53;F25;2020;9;4;0,08297033810412777
1088;53;F25;2020;10;3;0,06222775357809583
1089;53;F25;2020;11;3;0,06222775357809583
1090;53;F25;2020;12;2;0,04148516905206388
1091;53;F25;2021;1;6;0,12079726192872962
1092;53;F25;2021;2;7;0,14093013891685122
1093;53;F25;2021;3;4;0,08053150795248641
1094;53;F25;2021;4;3;0,06039863096436481
1095;53;F25;2021;5;3;0,06039863096436481
1096;53;F25;2021;6;1;0,020132876988121603
1097;53;F25;2021;7;7;0,14093013891685122
1098;53;F25;2021;8;2;0,040265753976243206
1099;53;F25;2021;9;3;0,06039863096436481
1100;53;F25;2021;10;4;0,08053150795248641
1101;53;F25;2021;11;6;0,12079726192872962
1102;53;F25;2021;12;6;0,12079726192872962
1103;53;F25;2022;1;5;0,09278159213212099
1104;53;F25;2022;2;6;0,1113379105585452
1105;53;F25;2022;3;10;0,18556318426424198
1106;53;F25;2022;4;6;0,1113379105585452
1107;53;F25;2022;5;3;0,0556689552792726
1108;53;F25;2022;6;3;0,0556689552792726
1109;53;F25;2022;7;1;0,018556318426424197
1110;53;F25;2022;8;2;0,037112636852848394
1111;53;F25;2022;9;2;0,037112636852848394
1112;53;F25;2022;10;7;0,12989422898496938
1113;53;F25;2022;11;4;0,07422527370569679
1114;53;F25;2022;12;8;0,14845054741139357
1115;53;F28;2018;2;3;0,058616647127784284
1116;53;F28;2018;4;2;0,039077764751856196
1117;53;F28;2018;5;2;0,039077764751856196
1118;53;F28;2018;6;1;0,019538882375928098
1119;53;F28;2018;8;2;0,039077764751856196
1120;53;F28;2018;11;1;0,019538882375928098
1121;53;F28;2018;12;5;0,09769441187964048
1122;53;F28;2019;1;2;0,03321707357581797
1123;53;F28;2019;3;4;0,06643414715163594
1124;53;F28;2019;4;1;0,016608536787908985
1125;53;F28;2019;6;1;0,016608536787908985
1126;53;F28;2019;7;3;0,04982561036372695
1127;53;F28;2019;8;2;0,03321707357581797
1128;53;F28;2019;9;2;0,03321707357581797
1129;53;F28;2019;10;3;0,04982561036372695
1130;53;F28;2020;2;1;0,02074258452603194
1131;53;F28;2020;3;1;0,02074258452603194
1132;53;F28;2020;4;1;0,02074258452603194
1133;53;F28;2020;7;1;0,02074258452603194
1134;53;F28;2020;11;1;0,02074258452603194
1135;53;F28;2021;2;1;0,020132876988121603
1136;53;F28;2021;6;1;0,020132876988121603
1137;53;F28;2021;7;1;0,020132876988121603
1138;53;F28;2021;8;1;0,020132876988121603
1139;53;F28;2021;12;1;0,020132876988121603
1140;53;F28;2022;1;1;0,018556318426424197
1141;53;F28;2022;2;1;0,018556318426424197
1142;53;F28;2022;4;1;0,018556318426424197
1143;53;F28;2022;6;3;0,0556689552792726
1144;53;F28;2022;8;3;0,0556689552792726
1145;53;F28;2022;9;1;0,018556318426424197
1146;53;F28;2022;10;2;0,037112636852848394
1147;53;F29;2018;1;49;0,9574052364204768
1148;53;F29;2018;2;49;0,9574052364204768
1149;53;F29;2018;3;55;1,0746385306760453
1150;53;F29;2018;4;55;1,0746385306760453
1151;53;F29;2018;5;35;0,6838608831574834
1152;53;F29;2018;6;47;0,9183274716686205
1153;53;F29;2018;7;60;1,1723329425556859
1154;53;F29;2018;8;58;1,1332551778038296
1155;53;F29;2018;9;52;1,016021883548261
1156;53;F29;2018;10;64;1,2504884720593983
1157;53;F29;2018;11;49;0,9574052364204768
1158;53;F29;2018;12;64;1,2504884720593983
1159;53;F29;2019;1;43;0,7141670818800864
1160;53;F29;2019;2;31;0,5148646404251785
1161;53;F29;2019;3;39;0,6477329347284505
1162;53;F29;2019;4;61;1,0131207440624481
1163;53;F29;2019;5;57;0,9466865969108121
1164;53;F29;2019;6;58;0,9632951336987211
1165;53;F29;2019;7;62;1,029729280850357
1166;53;F29;2019;8;60;0,9965122072745392
1167;53;F29;2019;9;35;0,5812987875768145
1168;53;F29;2019;10;37;0,6145158611526325
1169;53;F29;2019;11;37;0,6145158611526325
1170;53;F29;2019;12;47;0,7806012290317222
1171;53;F29;2020;1;40;0,8297033810412777
1172;53;F29;2020;2;39;0,8089607965152459
1173;53;F29;2020;3;58;1,2030699025098528
1174;53;F29;2020;4;56;1,161584733457789
1175;53;F29;2020;5;38;0,7882182119892139
1176;53;F29;2020;6;30;0,6222775357809583
1177;53;F29;2020;7;32;0,6637627048330221
1178;53;F29;2020;8;36;0,7467330429371499
1179;53;F29;2020;9;35;0,7259904584111181
1180;53;F29;2020;10;23;0,47707944409873476
1181;53;F29;2020;11;27;0,5600497822028625
1182;53;F29;2020;12;19;0,39410910599460697
1183;53;F29;2021;1;30;0,6039863096436481
1184;53;F29;2021;2;34;0,6845178175961345
1185;53;F29;2021;3;30;0,6039863096436481
1186;53;F29;2021;4;33;0,6643849406080129
1187;53;F29;2021;5;51;1,0267767263942018
1188;53;F29;2021;6;42;0,8455808335011074
1189;53;F29;2021;7;38;0,7650493255486209
1190;53;F29;2021;8;35;0,7046506945842561
1191;53;F29;2021;9;39;0,7851822025367425
1192;53;F29;2021;10;43;0,865713710489229
1193;53;F29;2021;11;32;0,6442520636198913
1194;53;F29;2021;12;24;0,4831890477149185
